SK|RESULT_CACHE|RESULT_CACHE_TS
1795|Boots<+>24492.34%@%Outerwear<+>21845.25%@%Knit Tops<+>14611.04%@%Casual Shoes<+>14191.96%@%Dresses<+>13675.45%@%Woven Tops<+>12903.27%@%Long Pants<+>12190.16%@%Sweaters<+>10844.11%@%Handbags<+>9992.75%@%Underwear<+>8677.65%@%Long Denim<+>8474.13%@%Dress Shoes<+>6812.58%@%Male Tailored<+>6425.03%@%Treatment<+>6401.76%@%Bras<+>5693.21%@%Legwear<+>4738.85%@%Fragrance<+>4410.81%@%Jackets/Blazers<+>4278.66%@%Sportswear-Fleece<+>4164.49%@%Athletic Shoes<+>3300.65%@%Sleepwear<+>3097.89%@%Shapewear<+>2994.08%@%Kitchen Electrics<+>2833.07%@%Layette<+>2739.69%@%Eyewear<+>2616.68%@%Luggage<+>2606.42%@%Small Leather Goods<+>2201.42%@%Watches<+>2078.76%@%Dress Shirts<+>2035.79%@%Food & Drink<+>1938.84%@%Length Pants<+>1937.45%@%Necklaces<+>1832.87%@%Top of Bed<+>1522.25%@%Makeup<+>1490.86%@%Tabletop<+>1433.02%@%Floor Care<+>1430.32%@%Cookware<+>1171.27%@%Scarves<+>986.11%@%Skirts<+>933.92%@%Earrings<+>874.09%@%Warmwear<+>837.42%@%Gloves<+>824.27%@%Shorts<+>652.42%@%Pets<+>538.98%@%Sportswear Sets<+>500.77%@%Rings<+>492.79%@%Bath/Cleanse<+>435.51%@%Home Decor<+>427.64%@%Sheets<+>386.62%@%Bath Shop<+>354.89%@%Belts<+>338.94%@%Robes<+>336.91%@%Male Neckwear<+>283.76%@%Bracelets<+>254.69%@%Linens<+>227.98%@%Sandals<+>218.71%@%Personal Care<+>136.84%@%Swimsuits<+>124.50%@%Shoe Accessories<+>93.94%@%Basic Bedding<+>91.59%@%Sun Protection<+>83.91%@%Swim Coverups<+>49.34%@%Basic Housewares<+>46.89%@%Home Fragrance<+>40.42%@%Jewelry Sets<+>14.92%@%Blankets <+>13.44%@%Stationery<+>7.26%@%Anklets<+>-22.66%@%Miscellaneous<+>-30.68%@%Gift <+>-54.43%@%Daywear<+>-121.95%@%Headwear<+>-134.95%@%Cosmetic Accessories<+>-164.07%@%|2023-09-20 00:53:54.682396
1796|Knit Tops<+>27267.72%@%Woven Tops<+>26580.96%@%Long Pants<+>25768.82%@%Dresses<+>24935.38%@%Length Pants<+>19216.75%@%Shorts<+>15361.70%@%Sweaters<+>13245.93%@%Sportswear-Fleece<+>12654.16%@%Basic Housewares<+>12603.19%@%Home Decor<+>12327.40%@%Jackets/Blazers<+>10992.37%@%Skirts<+>10503.52%@%Legwear<+>9764.61%@%Long Denim<+>9361.05%@%Luggage<+>9253.98%@%Pets<+>9187.83%@%Swimsuits<+>9059.42%@%Sportswear Sets<+>8026.76%@%Sleepwear<+>7872.91%@%Kitchen Electrics<+>7506.10%@%Outerwear<+>6873.65%@%Cookware<+>6861.97%@%Headwear<+>6582.95%@%Food & Drink<+>6498.90%@%Layette<+>6267.70%@%Sandals<+>6052.38%@%Tabletop<+>5967.06%@%Bath Shop<+>5381.86%@%Dress Shoes<+>4581.43%@%Cosmetic Accessories<+>4300.00%@%Handbags<+>4012.36%@%Earrings<+>3961.55%@%Gloves<+>3872.68%@%Fragrance<+>3465.30%@%Home Fragrance<+>3439.34%@%Sheets<+>2969.04%@%Miscellaneous<+>2874.67%@%Warmwear<+>2817.72%@%Robes<+>2650.21%@%Bras<+>2118.61%@%Casual Shoes<+>2057.83%@%Small Leather Goods<+>2006.57%@%Underwear<+>1896.27%@%Linens<+>1873.87%@%Eyewear<+>1750.87%@%Belts<+>1622.74%@%Personal Care<+>1523.42%@%Necklaces<+>1472.73%@%Top of Bed<+>1422.92%@%Bracelets<+>1173.91%@%Treatment<+>1159.99%@%Dress Shirts<+>1105.13%@%Boots<+>942.82%@%Jewelry Sets<+>932.82%@%Shapewear<+>902.46%@%Shoe Accessories<+>884.38%@%Rings<+>697.87%@%Scarves<+>679.91%@%Male Neckwear<+>649.32%@%Watches<+>641.75%@%Bath/Cleanse<+>580.48%@%Anklets<+>410.77%@%Pins<+>310.19%@%Floor Care<+>283.78%@%Athletic Shoes<+>263.45%@%Stationery<+>195.03%@%Blankets <+>122.50%@%Swim Coverups<+>77.61%@%Basic Bedding<+>19.18%@%Male Tailored<+>13.70%@%Daywear<+>12.32%@%|2023-09-20 00:53:54.793209
1797|Boots<+>29761.75%@%Fragrance<+>23913.33%@%Casual Shoes<+>23759.13%@%Knit Tops<+>21792.32%@%Woven Tops<+>20906.11%@%Long Pants<+>20805.78%@%Dresses<+>17846.87%@%Sweaters<+>17140.00%@%Outerwear<+>16675.12%@%Handbags<+>15699.87%@%Dress Shoes<+>14827.09%@%Sportswear-Fleece<+>11883.87%@%Long Denim<+>10786.00%@%Male Tailored<+>10079.00%@%Underwear<+>7040.87%@%Bras<+>6199.95%@%Kitchen Electrics<+>6076.71%@%Jackets/Blazers<+>5626.50%@%Legwear<+>5478.22%@%Dress Shirts<+>5435.98%@%Sleepwear<+>4945.47%@%Top of Bed<+>4544.97%@%Watches<+>4054.70%@%Luggage<+>3440.70%@%Tabletop<+>3344.55%@%Treatment<+>2889.55%@%Bracelets<+>2576.76%@%Shapewear<+>2322.38%@%Layette<+>2271.39%@%Makeup<+>2258.36%@%Earrings<+>1915.70%@%Warmwear<+>1865.50%@%Scarves<+>1707.30%@%Length Pants<+>1616.58%@%Athletic Shoes<+>1607.43%@%Small Leather Goods<+>1466.47%@%Necklaces<+>1397.04%@%Bath Shop<+>1333.99%@%Home Decor<+>1192.92%@%Sheets<+>1155.76%@%Sportswear Sets<+>1077.33%@%Skirts<+>982.50%@%Basic Bedding<+>882.83%@%Cookware<+>877.70%@%Food & Drink<+>792.33%@%Headwear<+>766.14%@%Belts<+>759.33%@%Basic Housewares<+>558.47%@%Male Neckwear<+>542.69%@%Miscellaneous<+>502.30%@%Shorts<+>459.42%@%Gloves<+>452.74%@%Robes<+>306.02%@%Swimsuits<+>300.13%@%Sandals<+>283.15%@%Floor Care<+>261.24%@%Cosmetic Accessories<+>176.29%@%Sun Protection<+>125.38%@%Linens<+>115.31%@%Stationery<+>111.67%@%Rings<+>93.57%@%Eyewear<+>88.88%@%Bath/Cleanse<+>82.66%@%Pets<+>70.24%@%Home Fragrance<+>65.06%@%Shoe Accessories<+>32.58%@%Jewelry Sets<+>25.45%@%Accessory Sets<+>23.67%@%Pins<+>19.98%@%Personal Care<+>8.60%@%Gift <+>-76.50%@%|2023-09-20 00:53:54.902294
1798|Knit Tops<+>16264.68%@%Dresses<+>16107.50%@%Outerwear<+>11595.45%@%Casual Shoes<+>10906.73%@%Long Pants<+>10601.59%@%Sweaters<+>8721.52%@%Handbags<+>8452.34%@%Woven Tops<+>8393.09%@%Boots<+>7710.43%@%Dress Shoes<+>6862.50%@%Long Denim<+>6698.39%@%Treatment<+>4199.73%@%Jackets/Blazers<+>3850.95%@%Athletic Shoes<+>2816.90%@%Rings<+>2747.89%@%Dress Shirts<+>2131.75%@%Sportswear-Fleece<+>2051.68%@%Necklaces<+>1766.39%@%Fragrance<+>1716.30%@%Male Tailored<+>1680.13%@%Bras<+>1342.97%@%Home Decor<+>1108.83%@%Robes<+>1103.44%@%Skirts<+>1040.73%@%Sportswear Sets<+>898.28%@%Bracelets<+>884.52%@%Sleepwear<+>844.61%@%Scarves<+>830.55%@%Layette<+>700.54%@%Length Pants<+>694.50%@%Pets<+>672.40%@%Food & Drink<+>630.15%@%Underwear<+>614.97%@%Legwear<+>614.15%@%Bath Shop<+>528.91%@%Earrings<+>513.75%@%Watches<+>510.19%@%Small Leather Goods<+>486.86%@%Gloves<+>476.75%@%Basic Housewares<+>436.94%@%Shapewear<+>395.84%@%Male Neckwear<+>382.82%@%Tabletop<+>350.93%@%Shorts<+>349.05%@%Swimsuits<+>344.65%@%Kitchen Electrics<+>244.93%@%Eyewear<+>242.84%@%Cookware<+>158.43%@%Sheets<+>133.02%@%Belts<+>131.14%@%Accessory Sets<+>130.58%@%Basic Bedding<+>126.98%@%Luggage<+>100.06%@%Gift <+>85.12%@%Bath/Cleanse<+>39.75%@%Linens<+>31.11%@%Floor Care<+>26.11%@%Sun Protection<+>25.90%@%Stationery<+>24.05%@%Daywear<+>19.96%@%Warmwear<+>9.98%@%Jewelry Sets<+>5.55%@%Home Fragrance<+>3.79%@%Headwear<+>-53.49%@%Pins<+>-59.31%@%Personal Care<+>-280.22%@%Top of Bed<+>-346.47%@%Sandals<+>-355.97%@%|2023-09-20 00:53:55.002026
1799|Knit Tops<+>12018.87%@%Casual Shoes<+>11008.95%@%Handbags<+>9946.47%@%Treatment<+>8668.08%@%Long Denim<+>8249.43%@%Woven Tops<+>8125.84%@%Outerwear<+>7925.39%@%Boots<+>6935.54%@%Sweaters<+>6934.15%@%Sportswear-Fleece<+>6142.09%@%Long Pants<+>4750.67%@%Fragrance<+>4293.12%@%Dress Shoes<+>3850.75%@%Jackets/Blazers<+>3575.61%@%Dresses<+>3030.43%@%Rings<+>2576.64%@%Legwear<+>2485.94%@%Makeup<+>2172.37%@%Athletic Shoes<+>2064.04%@%Sleepwear<+>1960.33%@%Bras<+>1590.56%@%Male Tailored<+>1567.13%@%Necklaces<+>1563.54%@%Scarves<+>1428.01%@%Watches<+>1198.83%@%Underwear<+>1187.96%@%Small Leather Goods<+>1179.78%@%Tabletop<+>1174.89%@%Luggage<+>1166.75%@%Kitchen Electrics<+>1117.16%@%Earrings<+>1098.47%@%Dress Shirts<+>1027.77%@%Length Pants<+>1011.74%@%Food & Drink<+>912.36%@%Layette<+>686.45%@%Robes<+>589.94%@%Home Decor<+>548.78%@%Skirts<+>546.54%@%Belts<+>530.51%@%Shorts<+>516.52%@%Sportswear Sets<+>476.08%@%Warmwear<+>455.74%@%Top of Bed<+>308.94%@%Cookware<+>308.49%@%Pets<+>293.53%@%Home Fragrance<+>292.88%@%Gloves<+>261.90%@%Male Neckwear<+>243.48%@%Floor Care<+>242.82%@%Headwear<+>215.02%@%Sheets<+>150.03%@%Basic Bedding<+>148.04%@%Personal Care<+>130.66%@%Linens<+>118.33%@%Shapewear<+>106.59%@%Shoe Accessories<+>91.91%@%Gift <+>89.27%@%Bath Shop<+>87.61%@%Swimsuits<+>38.52%@%Sun Protection<+>29.15%@%Bath/Cleanse<+>18.77%@%Blankets <+>18.64%@%Pins<+>16.52%@%Stationery<+>3.96%@%Sandals<+>2.35%@%Eyewear<+>-7.82%@%Basic Housewares<+>-30.61%@%Jewelry Sets<+>-43.65%@%Bracelets<+>-91.38%@%Cosmetic Accessories<+>-297.82%@%|2023-09-20 00:53:55.111852
1800|Dresses<+>15644.63%@%Knit Tops<+>13148.04%@%Boots<+>9760.25%@%Woven Tops<+>8873.85%@%Underwear<+>7976.10%@%Shorts<+>6713.10%@%Handbags<+>6457.38%@%Long Pants<+>6008.51%@%Pets<+>5579.62%@%Dress Shoes<+>5528.46%@%Jackets/Blazers<+>5493.93%@%Treatment<+>5448.94%@%Outerwear<+>5435.62%@%Male Tailored<+>5346.76%@%Kitchen Electrics<+>4290.69%@%Sportswear Sets<+>4278.77%@%Home Decor<+>4243.13%@%Fragrance<+>4208.81%@%Basic Housewares<+>4116.24%@%Sportswear-Fleece<+>3725.07%@%Layette<+>3575.57%@%Long Denim<+>3381.27%@%Dress Shirts<+>3182.08%@%Sleepwear<+>3102.57%@%Casual Shoes<+>3060.43%@%Top of Bed<+>2945.29%@%Length Pants<+>2940.25%@%Earrings<+>2775.88%@%Sweaters<+>2473.62%@%Bras<+>2436.30%@%Headwear<+>2193.04%@%Necklaces<+>2174.88%@%Sandals<+>2036.57%@%Makeup<+>1980.43%@%Food & Drink<+>1950.48%@%Tabletop<+>1854.15%@%Scarves<+>1820.18%@%Sun Protection<+>1684.94%@%Jewelry Sets<+>1639.66%@%Watches<+>1320.71%@%Eyewear<+>1208.56%@%Home Fragrance<+>1176.27%@%Skirts<+>1127.03%@%Male Neckwear<+>1090.87%@%Accessory Sets<+>1041.21%@%Legwear<+>1030.34%@%Cookware<+>1012.85%@%Sheets<+>968.81%@%Small Leather Goods<+>948.17%@%Bracelets<+>908.39%@%Robes<+>832.18%@%Shapewear<+>761.60%@%Bath/Cleanse<+>654.48%@%Basic Bedding<+>641.64%@%Luggage<+>623.26%@%Swimsuits<+>564.80%@%Bath Shop<+>536.60%@%Athletic Shoes<+>322.91%@%Belts<+>299.65%@%Personal Care<+>298.55%@%Stationery<+>272.84%@%Rings<+>261.43%@%Gloves<+>240.65%@%Blankets <+>176.25%@%Floor Care<+>165.70%@%Warmwear<+>132.83%@%Linens<+>126.64%@%Shoe Accessories<+>74.00%@%Gift <+>70.00%@%Cosmetic Accessories<+>64.72%@%Swim Coverups<+>56.04%@%Miscellaneous<+>24.29%@%Pins<+>19.69%@%|2023-09-20 00:53:55.221936
1801|Outerwear<+>21167.25%@%Knit Tops<+>18417.62%@%Sweaters<+>11571.99%@%Boots<+>9370.00%@%Dresses<+>8718.11%@%Long Pants<+>8578.79%@%Bras<+>7556.06%@%Makeup<+>6933.95%@%Treatment<+>6705.39%@%Underwear<+>6099.01%@%Long Denim<+>5939.84%@%Casual Shoes<+>5385.18%@%Woven Tops<+>4955.52%@%Sportswear-Fleece<+>4410.97%@%Handbags<+>4357.76%@%Jackets/Blazers<+>4085.63%@%Luggage<+>3909.21%@%Headwear<+>2887.42%@%Legwear<+>2647.60%@%Skirts<+>2171.90%@%Fragrance<+>2078.82%@%Male Tailored<+>1904.86%@%Scarves<+>1835.01%@%Dress Shoes<+>1185.61%@%Athletic Shoes<+>1175.27%@%Kitchen Electrics<+>1134.69%@%Tabletop<+>1017.37%@%Layette<+>948.31%@%Sleepwear<+>934.55%@%Warmwear<+>880.46%@%Gloves<+>846.00%@%Cookware<+>774.96%@%Length Pants<+>741.51%@%Food & Drink<+>665.88%@%Bath/Cleanse<+>661.76%@%Robes<+>647.42%@%Top of Bed<+>606.07%@%Small Leather Goods<+>547.34%@%Basic Housewares<+>425.32%@%Basic Bedding<+>421.59%@%Home Decor<+>384.40%@%Belts<+>365.58%@%Bath Shop<+>340.78%@%Watches<+>332.42%@%Dress Shirts<+>332.01%@%Shapewear<+>324.76%@%Earrings<+>302.51%@%Floor Care<+>234.88%@%Sheets<+>212.64%@%Sandals<+>194.54%@%Stationery<+>169.73%@%Gift <+>166.52%@%Home Fragrance<+>119.47%@%Pets<+>116.60%@%Male Neckwear<+>80.55%@%Rain<+>66.25%@%Cosmetic Accessories<+>47.46%@%Personal Care<+>39.10%@%Eyewear<+>36.03%@%Swimsuits<+>26.42%@%Sun Protection<+>22.68%@%Blankets <+>13.45%@%Shoe Accessories<+>3.41%@%Swim Coverups<+>-7.86%@%Pins<+>-19.20%@%Jewelry Sets<+>-71.28%@%Linens<+>-81.72%@%Necklaces<+>-100.99%@%Bracelets<+>-122.47%@%Shorts<+>-123.72%@%Rings<+>-135.29%@%Sportswear Sets<+>-158.00%@%|2023-09-20 00:53:55.325411
1802|Knit Tops<+>14567.12%@%Long Denim<+>12476.00%@%Casual Shoes<+>7882.59%@%Sweaters<+>5466.08%@%Boots<+>5410.24%@%Woven Tops<+>5246.83%@%Outerwear<+>5035.62%@%Long Pants<+>4971.23%@%Bras<+>4348.31%@%Dresses<+>4088.34%@%Handbags<+>3257.74%@%Underwear<+>2942.88%@%Fragrance<+>2573.60%@%Sportswear-Fleece<+>2301.68%@%Treatment<+>2102.54%@%Sleepwear<+>1693.44%@%Athletic Shoes<+>1637.59%@%Kitchen Electrics<+>1297.92%@%Male Tailored<+>1273.59%@%Jackets/Blazers<+>995.24%@%Dress Shoes<+>915.44%@%Dress Shirts<+>887.89%@%Layette<+>854.42%@%Legwear<+>696.09%@%Earrings<+>615.28%@%Food & Drink<+>593.35%@%Tabletop<+>484.32%@%Watches<+>414.20%@%Skirts<+>387.13%@%Length Pants<+>371.69%@%Home Fragrance<+>361.54%@%Cookware<+>359.07%@%Sportswear Sets<+>297.64%@%Robes<+>265.64%@%Male Neckwear<+>254.46%@%Basic Bedding<+>251.92%@%Scarves<+>249.04%@%Top of Bed<+>238.10%@%Shorts<+>175.37%@%Basic Housewares<+>150.43%@%Shapewear<+>114.93%@%Rings<+>109.85%@%Sun Protection<+>109.76%@%Floor Care<+>89.77%@%Belts<+>87.13%@%Headwear<+>78.97%@%Swimsuits<+>65.75%@%Stationery<+>64.12%@%Gift <+>57.12%@%Luggage<+>41.55%@%Bath Shop<+>38.89%@%Personal Care<+>34.34%@%Linens<+>33.18%@%Sandals<+>32.00%@%Warmwear<+>17.49%@%Cosmetic Accessories<+>13.07%@%Rain<+>11.89%@%Shoe Accessories<+>9.00%@%Gloves<+>7.42%@%Sheets<+>1.90%@%Daywear<+>0.03%@%Eyewear<+>-4.05%@%Home Decor<+>-21.69%@%Pets<+>-22.97%@%Jewelry Sets<+>-54.26%@%Small Leather Goods<+>-57.32%@%Necklaces<+>-122.32%@%Pins<+>-136.83%@%Bracelets<+>-193.22%@%|2023-09-20 00:53:55.425902
1803|Long Denim<+>14547.92%@%Knit Tops<+>11917.85%@%Outerwear<+>11201.80%@%Fragrance<+>11146.01%@%Boots<+>9250.66%@%Dresses<+>8644.06%@%Long Pants<+>8083.14%@%Sportswear-Fleece<+>6777.32%@%Woven Tops<+>6567.72%@%Sweaters<+>5874.94%@%Casual Shoes<+>4406.31%@%Treatment<+>3488.27%@%Handbags<+>3149.18%@%Kitchen Electrics<+>3047.64%@%Top of Bed<+>2684.97%@%Necklaces<+>2651.53%@%Luggage<+>2588.07%@%Dress Shoes<+>2569.57%@%Layette<+>2404.00%@%Earrings<+>2228.29%@%Underwear<+>2162.47%@%Jackets/Blazers<+>2089.43%@%Bras<+>2012.61%@%Legwear<+>1834.66%@%Sportswear Sets<+>1745.31%@%Sleepwear<+>1665.74%@%Cookware<+>1526.39%@%Athletic Shoes<+>1506.75%@%Tabletop<+>1349.73%@%Length Pants<+>1280.81%@%Male Tailored<+>1187.72%@%Dress Shirts<+>1108.82%@%Watches<+>1025.42%@%Small Leather Goods<+>898.17%@%Scarves<+>853.17%@%Makeup<+>795.24%@%Basic Housewares<+>742.47%@%Headwear<+>703.20%@%Skirts<+>536.85%@%Gloves<+>505.40%@%Bath Shop<+>462.47%@%Belts<+>394.05%@%Shapewear<+>305.02%@%Basic Bedding<+>288.09%@%Shorts<+>227.91%@%Food & Drink<+>226.78%@%Robes<+>208.40%@%Gift <+>190.47%@%Warmwear<+>174.75%@%Home Decor<+>158.06%@%Sandals<+>137.98%@%Linens<+>133.23%@%Swimsuits<+>124.29%@%Stationery<+>111.23%@%Home Fragrance<+>109.71%@%Sheets<+>107.98%@%Rings<+>100.51%@%Male Neckwear<+>79.10%@%Cosmetic Accessories<+>46.65%@%Blankets <+>37.44%@%Floor Care<+>33.91%@%Daywear<+>24.13%@%Pets<+>16.29%@%Bath/Cleanse<+>11.47%@%Sun Protection<+>4.81%@%Shoe Accessories<+>2.05%@%Bracelets<+>-9.96%@%Jewelry Sets<+>-19.82%@%Eyewear<+>-79.58%@%Personal Care<+>-81.02%@%|2023-09-20 00:53:55.556842
1804|Fragrance<+>19251.89%@%Sweaters<+>18718.27%@%Knit Tops<+>16530.22%@%Long Pants<+>12484.51%@%Dresses<+>12236.49%@%Woven Tops<+>11307.60%@%Boots<+>11222.37%@%Casual Shoes<+>9254.64%@%Dress Shoes<+>8530.90%@%Handbags<+>7775.12%@%Underwear<+>7244.14%@%Outerwear<+>7099.64%@%Jackets/Blazers<+>6978.09%@%Treatment<+>6725.47%@%Long Denim<+>6264.77%@%Legwear<+>5186.14%@%Dress Shirts<+>4710.05%@%Makeup<+>4616.68%@%Watches<+>3912.58%@%Sportswear-Fleece<+>3800.79%@%Headwear<+>3533.33%@%Male Tailored<+>3009.99%@%Skirts<+>2799.08%@%Length Pants<+>2627.78%@%Sleepwear<+>2544.95%@%Bras<+>2412.34%@%Home Decor<+>2258.58%@%Top of Bed<+>2105.28%@%Kitchen Electrics<+>2102.66%@%Luggage<+>2079.10%@%Tabletop<+>1716.37%@%Cookware<+>1651.45%@%Small Leather Goods<+>1626.74%@%Male Neckwear<+>1559.41%@%Necklaces<+>1377.13%@%Earrings<+>1173.75%@%Food & Drink<+>1107.56%@%Sheets<+>988.09%@%Shapewear<+>893.80%@%Layette<+>778.68%@%Shorts<+>569.26%@%Warmwear<+>547.09%@%Bath Shop<+>495.43%@%Floor Care<+>492.69%@%Belts<+>435.18%@%Sandals<+>434.77%@%Pets<+>410.20%@%Basic Housewares<+>365.37%@%Athletic Shoes<+>361.55%@%Sportswear Sets<+>337.99%@%Bracelets<+>323.92%@%Scarves<+>291.52%@%Bath/Cleanse<+>265.78%@%Cosmetic Accessories<+>231.61%@%Robes<+>174.09%@%Basic Bedding<+>151.66%@%Gift <+>120.98%@%Linens<+>91.20%@%Home Fragrance<+>79.99%@%Gloves<+>64.33%@%Daywear<+>60.27%@%Eyewear<+>20.79%@%Pins<+>17.91%@%Blankets <+>15.25%@%Miscellaneous<+>8.39%@%Sun Protection<+>7.43%@%Jewelry Sets<+>5.33%@%Rain<+>2.01%@%Rings<+>-6.16%@%Swimsuits<+>-8.58%@%Swim Coverups<+>-9.47%@%Personal Care<+>-20.18%@%Stationery<+>-366.96%@%|2023-09-20 00:53:56.192766
1805|Knit Tops<+>7339.67%@%Headwear<+>7255.59%@%Dresses<+>6215.72%@%Long Pants<+>5817.13%@%Woven Tops<+>4817.00%@%Sweaters<+>4081.96%@%Fragrance<+>3426.31%@%Kitchen Electrics<+>2966.24%@%Boots<+>2475.41%@%Sleepwear<+>2389.95%@%Length Pants<+>2197.16%@%Jackets/Blazers<+>1959.42%@%Pets<+>1935.22%@%Skirts<+>1547.28%@%Outerwear<+>1356.72%@%Luggage<+>1109.81%@%Sportswear-Fleece<+>1085.73%@%Home Decor<+>1038.78%@%Treatment<+>1005.74%@%Top of Bed<+>981.97%@%Long Denim<+>884.53%@%Dress Shoes<+>880.03%@%Casual Shoes<+>879.56%@%Scarves<+>832.32%@%Shorts<+>730.82%@%Swimsuits<+>628.54%@%Sandals<+>430.29%@%Tabletop<+>381.03%@%Legwear<+>336.03%@%Gloves<+>241.15%@%Sheets<+>194.43%@%Shapewear<+>190.05%@%Bath/Cleanse<+>184.02%@%Personal Care<+>182.60%@%Layette<+>177.25%@%Athletic Shoes<+>149.87%@%Cosmetic Accessories<+>123.08%@%Robes<+>121.46%@%Sportswear Sets<+>109.92%@%Basic Bedding<+>102.63%@%Warmwear<+>96.29%@%Handbags<+>74.75%@%Bath Shop<+>68.24%@%Jewelry Sets<+>66.36%@%Basic Housewares<+>62.85%@%Bras<+>58.61%@%Male Tailored<+>31.06%@%Earrings<+>28.45%@%Floor Care<+>21.00%@%Rings<+>18.31%@%Swim Coverups<+>14.71%@%Cookware<+>12.53%@%Anklets<+>10.05%@%Underwear<+>9.39%@%Necklaces<+>4.15%@%Belts<+>3.75%@%Bracelets<+>1.44%@%|2023-09-20 00:53:56.302881
1806|Knit Tops<+>41513.02%@%Dresses<+>34198.59%@%Long Pants<+>25244.19%@%Woven Tops<+>22318.29%@%Sweaters<+>20437.79%@%Shorts<+>18322.79%@%Outerwear<+>17822.86%@%Fragrance<+>17755.63%@%Legwear<+>17595.37%@%Boots<+>15917.83%@%Jackets/Blazers<+>15232.46%@%Length Pants<+>14939.81%@%Casual Shoes<+>12677.06%@%Skirts<+>12418.77%@%Long Denim<+>12171.51%@%Sleepwear<+>12130.03%@%Sportswear-Fleece<+>12072.70%@%Basic Housewares<+>11809.08%@%Home Decor<+>11621.99%@%Headwear<+>11066.54%@%Underwear<+>11062.52%@%Sportswear Sets<+>10641.94%@%Kitchen Electrics<+>9932.81%@%Tabletop<+>9052.15%@%Dress Shoes<+>8935.87%@%Sandals<+>8719.51%@%Swimsuits<+>7579.85%@%Bras<+>7314.25%@%Handbags<+>7095.54%@%Luggage<+>6973.63%@%Necklaces<+>6900.44%@%Pets<+>6682.30%@%Earrings<+>6620.30%@%Bracelets<+>6203.63%@%Small Leather Goods<+>5711.09%@%Scarves<+>5622.78%@%Gloves<+>5206.79%@%Cookware<+>5012.89%@%Layette<+>4603.54%@%Treatment<+>4552.56%@%Watches<+>4547.72%@%Food & Drink<+>4508.85%@%Bath Shop<+>3726.18%@%Home Fragrance<+>3654.17%@%Eyewear<+>3585.47%@%Personal Care<+>3513.11%@%Athletic Shoes<+>3503.43%@%Top of Bed<+>3429.72%@%Male Tailored<+>3265.30%@%Dress Shirts<+>3228.47%@%Shapewear<+>2627.63%@%Belts<+>2587.17%@%Robes<+>2448.67%@%Cosmetic Accessories<+>2417.94%@%Male Neckwear<+>2372.70%@%Makeup<+>2368.15%@%Rings<+>2097.57%@%Jewelry Sets<+>2084.44%@%Bath/Cleanse<+>2074.31%@%Floor Care<+>2005.08%@%Basic Bedding<+>2001.67%@%Sheets<+>1965.93%@%Warmwear<+>1820.83%@%Linens<+>1409.22%@%Gift <+>1281.69%@%Miscellaneous<+>1125.91%@%Blankets <+>1062.09%@%Shoe Accessories<+>940.62%@%Pins<+>739.50%@%Swim Coverups<+>711.42%@%Sun Protection<+>675.59%@%Accessory Sets<+>629.71%@%Shirt/Tie Jewelry<+>388.33%@%Stationery<+>380.98%@%Mattresses<+>377.88%@%Anklets<+>310.86%@%Daywear<+>306.43%@%Rain<+>302.54%@%|2023-09-20 00:53:56.591056
1807|Knit Tops<+>5762.81%@%Dresses<+>4148.86%@%Long Pants<+>3694.15%@%Woven Tops<+>3580.23%@%Sweaters<+>3082.16%@%Shorts<+>2841.50%@%Outerwear<+>2413.12%@%Length Pants<+>2383.03%@%Fragrance<+>2363.06%@%Legwear<+>2108.82%@%Long Denim<+>2079.74%@%Boots<+>1971.35%@%Casual Shoes<+>1955.28%@%Skirts<+>1908.83%@%Jackets/Blazers<+>1881.42%@%Sportswear-Fleece<+>1553.77%@%Basic Housewares<+>1545.20%@%Underwear<+>1502.39%@%Home Decor<+>1405.16%@%Sleepwear<+>1328.65%@%Sportswear Sets<+>1326.24%@%Kitchen Electrics<+>1232.27%@%Tabletop<+>1221.32%@%Sandals<+>1166.71%@%Bras<+>1030.21%@%Headwear<+>997.43%@%Pets<+>997.11%@%Handbags<+>854.28%@%Luggage<+>850.26%@%Bracelets<+>836.05%@%Dress Shoes<+>792.32%@%Necklaces<+>778.64%@%Earrings<+>760.34%@%Small Leather Goods<+>703.38%@%Cookware<+>658.59%@%Dress Shirts<+>651.71%@%Food & Drink<+>648.59%@%Top of Bed<+>561.63%@%Male Tailored<+>538.95%@%Scarves<+>511.03%@%Male Neckwear<+>482.79%@%Home Fragrance<+>480.60%@%Layette<+>464.92%@%Athletic Shoes<+>434.14%@%Basic Bedding<+>406.25%@%Personal Care<+>400.89%@%Jewelry Sets<+>389.32%@%Gloves<+>388.33%@%Belts<+>384.45%@%Swimsuits<+>382.31%@%Watches<+>373.77%@%Sheets<+>346.37%@%Treatment<+>345.89%@%Eyewear<+>335.97%@%Cosmetic Accessories<+>329.14%@%Robes<+>320.23%@%Shapewear<+>314.29%@%Bath Shop<+>296.67%@%Rings<+>249.84%@%Warmwear<+>244.61%@%Makeup<+>225.44%@%Floor Care<+>212.15%@%Linens<+>190.66%@%Bath/Cleanse<+>189.10%@%Gift <+>132.22%@%Stationery<+>130.13%@%Swim Coverups<+>102.11%@%Shoe Accessories<+>87.11%@%Sun Protection<+>81.50%@%Pins<+>79.17%@%Miscellaneous<+>50.17%@%Blankets <+>49.68%@%Daywear<+>48.52%@%Anklets<+>47.98%@%|2023-09-20 00:53:56.685330
1808|No results|2023-09-20 00:53:56.936716
