SK|RESULT_CACHE|RESULT_CACHE_TS
19979|The total sales in the Week To Date timeframe for the GRANVILLE store is $65,944|2024-01-09 14:53:21.869640
19980|The total sales in the Week To Date timeframe for the ROUTE 50 store is $112,171|2024-01-09 14:53:21.958901
19981|The total sales in the Week To Date timeframe for the BETHLEHEM store is $151,743|2024-01-09 14:53:22.050876
19982|The total sales in the Week To Date timeframe for the WORCESTER FAIR store is $40,487|2024-01-09 14:53:22.138156
19983|The total sales in the Week To Date timeframe for the NORWICH store is $64,604|2024-01-09 14:53:22.233466
19984|The total sales in the Week To Date timeframe for the MARLBOROUGH store is $79,902|2024-01-09 14:53:22.329022
19985|The total sales in the Week To Date timeframe for the PALATINE BRIDGE store is $88,807|2024-01-09 14:53:22.408555
19986|The total sales in the Week To Date timeframe for the SHELBURNE ROAD store is $121,514|2024-01-09 14:53:22.497572
19987|The total sales in the Week To Date timeframe for the MALONE store is $52,721|2024-01-09 14:53:22.592108
19988|The total sales in the Week To Date timeframe for the WEST LEBANON store is $62,158|2024-01-09 14:53:22.685885
19989|The total sales in the Week To Date timeframe for the PLATTSBURGH store is $120,056|2024-01-09 14:53:22.796553
19990|The total sales in the Week To Date timeframe for the TAYLOR store is $38,439|2024-01-09 14:53:22.891893
19991|The total sales in the Week To Date timeframe for the LAKE GEORGE store is $5,889|2024-01-09 14:53:22.973408
19992|The total sales in the Week To Date timeframe for the BENNINGTON store is $67,911|2024-01-09 14:53:23.058254
19993|The total sales in the Week To Date timeframe for the ERIE BLVD. store is $117,739|2024-01-09 14:53:23.184587
19994|The total sales in the Week To Date timeframe for the WYOMING store is $59,432|2024-01-09 14:53:23.509525
19995|The total sales in the Week To Date timeframe for the WESTERN LIGHTS store is $69,828|2024-01-09 14:53:23.593888
19996|The total sales in the Week To Date timeframe for the ALTAMONT AVENUE store is $137,973|2024-01-09 14:53:23.683793
19997|The total sales in the Week To Date timeframe for the WINDSOR  VT store is $24,610|2024-01-09 14:53:23.765728
19998|The total sales in the Week To Date timeframe for the CORTLAND store is $67,538|2024-01-09 14:53:23.858967
19999|The total sales in the Week To Date timeframe for the MAIN AND CAMBRIDGE store is $46,882|2024-01-09 14:53:23.969292
20000|The total sales in the Week To Date timeframe for the LAKE PLACID store is $44,519|2024-01-09 14:53:24.051243
20001|The total sales in the Week To Date timeframe for the HUDSON VALLEY PLAZA store is $68,647|2024-01-09 14:53:24.154580
20002|The total sales in the Week To Date timeframe for the CLAY store is $44,071|2024-01-09 14:53:24.249870
20003|The total sales in the Week To Date timeframe for the GUILDERLAND store is $76,385|2024-01-09 14:53:24.345667
20004|The total sales in the Week To Date timeframe for the MALTA store is $142,220|2024-01-09 14:53:24.455283
20005|The total sales in the Week To Date timeframe for the MONTROSE store is $73,463|2024-01-09 14:53:24.535130
20006|The total sales in the Week To Date timeframe for the SHAKER ROAD store is $86,262|2024-01-09 14:53:24.638785
20007|The total sales in the Week To Date timeframe for the PUTNAM store is $76,610|2024-01-09 14:53:24.733431
20008|The total sales in the Week To Date timeframe for the EDWARDSVILLE store is $82,239|2024-01-09 14:53:24.914278
20009|The total sales in the Week To Date timeframe for the NISKAYUNA store is $101,419|2024-01-09 14:53:25.002102
20010|The total sales in the Week To Date timeframe for the ESSEX CENTER store is $74,540|2024-01-09 14:53:25.098064
20011|The total sales in the Week To Date timeframe for the SAUGERTIES store is $50,194|2024-01-09 14:53:25.169019
20012|The total sales in the Week To Date timeframe for the MOUNTAIN ROAD store is $126,671|2024-01-09 14:53:25.263300
20013|The total sales in the Week To Date timeframe for the GLOVERSVILLE store is $36,791|2024-01-09 14:53:25.358038
20014|The total sales in the Week To Date timeframe for the GLENMONT store is $98,141|2024-01-09 14:53:25.437993
20015|The total sales in the Week To Date timeframe for the NEWBURGH store is $129,003|2024-01-09 14:53:25.533480
20016|The total sales in the Week To Date timeframe for the CICERO store is $87,920|2024-01-09 14:53:25.628696
20017|No results|2024-01-09 14:53:25.730980
20018|No results|2024-01-09 14:53:25.826904
20019|The total sales in the Week To Date timeframe for the WESTFALL PA store is $95,565|2024-01-09 14:53:25.920978
20020|The total sales in the Week To Date timeframe for the SOUTHINGTON store is $37,428|2024-01-09 14:53:26.015972
20021|The total sales in the Week To Date timeframe for the BRISTOL store is $104,920|2024-01-09 14:53:26.126235
20022|No results|2024-01-09 14:53:26.207828
20023|The total sales in the Week To Date timeframe for the ROME store is $153,040|2024-01-09 14:53:26.317919
20024|The total sales in the Week To Date timeframe for the COMMERCIAL DRIVE store is $88,870|2024-01-09 14:53:26.398976
20025|The total sales in the Week To Date timeframe for the KEENE store is $33,707|2024-01-09 14:53:26.490100
20026|The total sales in the Week To Date timeframe for the NEWINGTON store is $40,945|2024-01-09 14:53:26.601705
20027|The total sales in the Week To Date timeframe for the RICHFIELD SPRINGS store is $37,236|2024-01-09 14:53:26.694980
20028|No results|2024-01-09 14:53:26.799112
20029|The total sales in the Week To Date timeframe for the ONEIDA store is $99,534|2024-01-09 14:53:26.876312
20030|The total sales in the Week To Date timeframe for the FULTON store is $63,162|2024-01-09 14:53:26.976782
20031|The total sales in the Week To Date timeframe for the SIDNEY store is $78,867|2024-01-09 14:53:27.080370
20032|The total sales in the Week To Date timeframe for the OWEGO store is $63,468|2024-01-09 14:53:27.182375
20033|The total sales in the Week To Date timeframe for the DELHI store is $54,705|2024-01-09 14:53:27.324026
20034|The total sales in the Week To Date timeframe for the DERBY store is $26,122|2024-01-09 14:53:27.420098
20035|The total sales in the Week To Date timeframe for the CHAMPLAIN store is $47,873|2024-01-09 14:53:27.561962
20036|The total sales in the Week To Date timeframe for the WINDSOR, CT store is $53,489|2024-01-09 14:53:27.640148
20037|The total sales in the Week To Date timeframe for the WILKES store is $45,843|2024-01-09 14:53:27.737555
20038|The total sales in the Week To Date timeframe for the WARWICK store is $62,818|2024-01-09 14:53:27.868778
20039|The total sales in the Week To Date timeframe for the COLONIE store is $78,874|2024-01-09 14:53:27.962793
20040|The total sales in the Week To Date timeframe for the MADISON NY store is $55,864|2024-01-09 14:53:28.057273
20041|The total sales in the Week To Date timeframe for the OSWEGO store is $62,666|2024-01-09 14:53:28.214715
20042|The total sales in the Week To Date timeframe for the LEBANON store is $85,461|2024-01-09 14:53:28.302093
20043|The total sales in the Week To Date timeframe for the SO. BURLINGTON store is $42,944|2024-01-09 14:53:28.380526
20044|The total sales in the Week To Date timeframe for the SHREWSBURY store is $62,744|2024-01-09 14:53:28.490196
20045|The total sales in the Week To Date timeframe for the COLCHESTER store is $24,484|2024-01-09 14:53:28.585761
20046|The total sales in the Week To Date timeframe for the HOPKINTON store is $77,119|2024-01-09 14:53:28.663347
20047|The total sales in the Week To Date timeframe for the MIDDLETOWN CT store is $83,749|2024-01-09 14:53:28.757619
20048|The total sales in the Week To Date timeframe for the LENOX store is $65,829|2024-01-09 14:53:28.845611
20049|The total sales in the Week To Date timeframe for the CHENANGO store is $97,310|2024-01-09 14:53:28.924177
20050|The total sales in the Week To Date timeframe for the COOPERSTOWN store is $48,953|2024-01-09 14:53:29.050009
20051|The total sales in the Week To Date timeframe for the MARSHALL''S CREEK store is $51,311|2024-01-09 14:53:29.161567
20052|The total sales in the Week To Date timeframe for the BINGHAMTON store is $68,716|2024-01-09 14:53:29.274099
20053|No results|2024-01-09 14:53:29.361189
20054|The total sales in the Week To Date timeframe for the GARDNER store is $106,168|2024-01-09 14:53:29.455451
20055|The total sales in the Week To Date timeframe for the WEBSTER store is $142,867|2024-01-09 14:53:29.583481
20056|The total sales in the Week To Date timeframe for the ALEXANDRIA BAY store is $33,035|2024-01-09 14:53:29.662470
20057|The total sales in the Week To Date timeframe for the LITTLE FALLS store is $36,149|2024-01-09 14:53:29.762103
20058|The total sales in the Week To Date timeframe for the STORRS store is $33,831|2024-01-09 14:53:29.870086
20059|The total sales in the Week To Date timeframe for the SUTTON MA store is $126,133|2024-01-09 14:53:29.957484
20060|The total sales in the Week To Date timeframe for the WATERVLIET store is $61,740|2024-01-09 14:53:30.050936
20061|The total sales in the Week To Date timeframe for the CHATHAM store is $88,699|2024-01-09 14:53:30.146019
20062|The total sales in the Week To Date timeframe for the WARRENSBURG store is $45,736|2024-01-09 14:53:30.241971
20063|The total sales in the Week To Date timeframe for the OXFORD store is $80,041|2024-01-09 14:53:30.320551
20064|The total sales in the Week To Date timeframe for the FT EDWARD store is $68,896|2024-01-09 14:53:30.418281
20065|The total sales in the Week To Date timeframe for the CLIFTON PARK PLAZA store is $65,731|2024-01-09 14:53:30.510210
20066|No results|2024-01-09 14:53:30.589130
20067|No results|2024-01-09 14:53:30.668165
20068|No results|2024-01-09 14:53:30.778396
20069|No results|2024-01-09 14:53:30.873065
20070|No results|2024-01-09 14:53:30.989661
20071|No results|2024-01-09 14:53:31.111895
20072|No results|2024-01-09 14:53:31.195863
20073|No results|2024-01-09 14:53:31.291058
20074|No results|2024-01-09 14:53:31.452713
20075|No results|2024-01-09 14:53:31.537377
20076|No results|2024-01-09 14:53:31.695603
20077|No results|2024-01-09 14:53:31.805501
20078|No results|2024-01-09 14:53:31.885430
20079|No results|2024-01-09 14:53:31.984255
20080|No results|2024-01-09 14:53:32.061221
20081|No results|2024-01-09 14:53:32.214069
20082|The total sales in the Rolling 13 Periods timeframe for the EASTERN PARKWAY store is $33,923,888|2024-01-09 14:53:32.721001
20083|The total sales in the Rolling 13 Periods timeframe for the BRUNSWICK store is $39,945,384|2024-01-09 14:53:33.218768
20084|The total sales in the Rolling 13 Periods timeframe for the LINCOLN store is $11,190,100|2024-01-09 14:53:33.709917
20085|No results|2024-01-09 14:53:34.243268
20086|No results|2024-01-09 14:53:34.447842
20087|No results|2024-01-09 14:53:34.664956
20088|No results|2024-01-09 14:53:34.830338
20089|The total sales in the Rolling 13 Periods timeframe for the JOHNSTOWN store is $32,827,227|2024-01-09 14:53:35.052820
20090|No results|2024-01-09 14:53:35.268175
20091|No results|2024-01-09 14:53:35.475670
20092|The total sales in the Rolling 13 Periods timeframe for the MADISON AVE store is $17,640,245|2024-01-09 14:53:35.665304
20093|The total sales in the Rolling 13 Periods timeframe for the WEST CARTHAGE store is $15,154,295|2024-01-09 14:53:35.942840
20094|The total sales in the Rolling 13 Periods timeframe for the GENESEE STREET store is $24,751,681|2024-01-09 14:53:36.147440
20095|The total sales in the Rolling 13 Periods timeframe for the HAMILTON SQUARE store is $29,737,156|2024-01-09 14:53:36.395183
20096|The total sales in the Rolling 13 Periods timeframe for the POTSDAM store is $18,955,698|2024-01-09 14:53:36.584099
20097|The total sales in the Rolling 13 Periods timeframe for the OGDENSBURG store is $27,909,940|2024-01-09 14:53:36.813143
20098|The total sales in the Rolling 13 Periods timeframe for the MASSENA store is $16,991,853|2024-01-09 14:53:37.018043
20099|The total sales in the Rolling 13 Periods timeframe for the COHOES store is $7,049,971|2024-01-09 14:53:37.226384
20100|The total sales in the Rolling 13 Periods timeframe for the GOUVERNEUR store is $18,782,884|2024-01-09 14:53:37.425443
20101|The total sales in the Rolling 13 Periods timeframe for the GLENVILLE store is $45,584,419|2024-01-09 14:53:37.615778
20102|The total sales in the Rolling 13 Periods timeframe for the WILTON store is $48,983,182|2024-01-09 14:53:37.940636
20103|The total sales in the Rolling 13 Periods timeframe for the GLEN STREET store is $50,330,538|2024-01-09 14:53:38.146459
20104|The total sales in the Rolling 13 Periods timeframe for the CATSKILL store is $30,425,749|2024-01-09 14:53:38.342324
20105|The total sales in the Rolling 13 Periods timeframe for the NORTH UTICA store is $23,061,874|2024-01-09 14:53:38.557917
20106|The total sales in the Rolling 13 Periods timeframe for the DELAWARE AVE store is $15,780,355|2024-01-09 14:53:38.760900
20107|The total sales in the Rolling 13 Periods timeframe for the CANTON store is $23,725,552|2024-01-09 14:53:39.087744
20108|No results|2024-01-09 14:53:39.446133
20109|The total sales in the Rolling 13 Periods timeframe for the MECHANICVILLE store is $22,784,139|2024-01-09 14:53:39.617636
20110|The total sales in the Rolling 13 Periods timeframe for the WATERTOWN store is $27,241,556|2024-01-09 14:53:39.825891
20111|The total sales in the Rolling 13 Periods timeframe for the EAST GREENBUSH store is $39,729,954|2024-01-09 14:53:40.086169
20112|The total sales in the Rolling 13 Periods timeframe for the CLIFTON SHOPPERS WORLD store is $62,184,162|2024-01-09 14:53:40.294332
20113|The total sales in the Rolling 13 Periods timeframe for the MIDDLETOWN store is $21,182,892|2024-01-09 14:53:40.492243
20114|The total sales in the Rolling 13 Periods timeframe for the COBLESKILL store is $38,302,630|2024-01-09 14:53:40.697297
20115|The total sales in the Rolling 13 Periods timeframe for the WEST RUTLAND store is $16,037,954|2024-01-09 14:53:40.904418
20116|The total sales in the Rolling 13 Periods timeframe for the BARRE store is $32,457,442|2024-01-09 14:53:41.111834
20117|The total sales in the Rolling 13 Periods timeframe for the MANCHESTER, VT store is $10,140,465|2024-01-09 14:53:41.318798
20118|The total sales in the Rolling 13 Periods timeframe for the ST. ALBANS store is $29,804,100|2024-01-09 14:53:41.631972
20119|The total sales in the Rolling 13 Periods timeframe for the POUGHKEEPSIE store is $22,644,557|2024-01-09 14:53:41.806152
20120|The total sales in the Rolling 13 Periods timeframe for the ENDICOTT store is $29,402,817|2024-01-09 14:53:42.134933
20121|The total sales in the Rolling 13 Periods timeframe for the RUTLAND PLAZA store is $41,840,472|2024-01-09 14:53:42.655518
20122|No results|2024-01-09 14:53:42.831835
20123|The total sales in the Rolling 13 Periods timeframe for the WESTGATE store is $18,062,041|2024-01-09 14:53:43.017776
20124|The total sales in the Rolling 13 Periods timeframe for the ONEONTA store is $28,876,130|2024-01-09 14:53:43.265935
20125|The total sales in the Rolling 13 Periods timeframe for the O''NEILL HIGHWAY store is $37,790,648|2024-01-09 14:53:43.472322
20126|The total sales in the Rolling 13 Periods timeframe for the BRATTLEBORO store is $25,183,544|2024-01-09 14:53:43.686204
20127|The total sales in the Rolling 13 Periods timeframe for the MORRISVILLE store is $26,944,447|2024-01-09 14:53:43.859687
20128|The total sales in the Rolling 13 Periods timeframe for the MARKET BISTRO store is $72,401,504|2024-01-09 14:53:44.080188
20129|The total sales in the Rolling 13 Periods timeframe for the AMSTERDAM store is $36,288,138|2024-01-09 14:53:44.281710
20130|The total sales in the Rolling 13 Periods timeframe for the PITTSFIELD store is $73,075,572|2024-01-09 14:53:44.487392
20131|The total sales in the Rolling 13 Periods timeframe for the ST. JOHNSBURY store is $31,222,581|2024-01-09 14:53:44.710127
20132|The total sales in the Rolling 13 Periods timeframe for the VAILS GATE store is $16,041,847|2024-01-09 14:53:44.902504
20133|The total sales in the Rolling 13 Periods timeframe for the PARK AVENUE store is $17,549,653|2024-01-09 14:53:45.109456
20134|The total sales in the Rolling 13 Periods timeframe for the SPENCER store is $12,654,525|2024-01-09 14:53:45.403760
20135|The total sales in the Rolling 13 Periods timeframe for the SUNDERLAND ROAD store is $10,487,386|2024-01-09 14:53:45.610009
20136|The total sales in the Rolling 13 Periods timeframe for the GT. BARRINGTON store is $23,677,306|2024-01-09 14:53:45.810500
20137|The total sales in the Rolling 13 Periods timeframe for the TORRINGTON store is $45,578,015|2024-01-09 14:53:46.013801
20138|The total sales in the Rolling 13 Periods timeframe for the GRANVILLE store is $29,051,370|2024-01-09 14:53:46.234081
20139|The total sales in the Rolling 13 Periods timeframe for the ROUTE 50 store is $46,448,922|2024-01-09 14:53:46.432661
20140|The total sales in the Rolling 13 Periods timeframe for the BETHLEHEM store is $53,951,559|2024-01-09 14:53:46.644754
20141|The total sales in the Rolling 13 Periods timeframe for the WORCESTER FAIR store is $17,426,094|2024-01-09 14:53:46.893567
20142|The total sales in the Rolling 13 Periods timeframe for the NORWICH store is $29,314,142|2024-01-09 14:53:47.163674
20143|The total sales in the Rolling 13 Periods timeframe for the MARLBOROUGH store is $35,277,043|2024-01-09 14:53:47.464056
20144|The total sales in the Rolling 13 Periods timeframe for the PALATINE BRIDGE store is $27,653,569|2024-01-09 14:53:47.647674
20145|The total sales in the Rolling 13 Periods timeframe for the SHELBURNE ROAD store is $48,492,127|2024-01-09 14:53:47.830992
20146|The total sales in the Rolling 13 Periods timeframe for the MALONE store is $20,503,654|2024-01-09 14:53:48.077566
20147|The total sales in the Rolling 13 Periods timeframe for the WEST LEBANON store is $27,640,006|2024-01-09 14:53:48.386425
20148|The total sales in the Rolling 13 Periods timeframe for the PLATTSBURGH store is $48,609,368|2024-01-09 14:53:48.592326
20149|The total sales in the Rolling 13 Periods timeframe for the TAYLOR store is $15,312,420|2024-01-09 14:53:48.796060
20150|The total sales in the Rolling 13 Periods timeframe for the LAKE GEORGE store is $4,556,959|2024-01-09 14:53:49.112604
20151|The total sales in the Rolling 13 Periods timeframe for the BENNINGTON store is $30,731,846|2024-01-09 14:53:49.402366
20152|The total sales in the Rolling 13 Periods timeframe for the ERIE BLVD. store is $35,254,273|2024-01-09 14:53:49.624204
20153|The total sales in the Rolling 13 Periods timeframe for the WYOMING store is $22,970,191|2024-01-09 14:53:49.814028
20154|The total sales in the Rolling 13 Periods timeframe for the WESTERN LIGHTS store is $23,527,003|2024-01-09 14:53:50.433989
20155|The total sales in the Rolling 13 Periods timeframe for the ALTAMONT AVENUE store is $52,152,625|2024-01-09 14:53:50.886482
20156|The total sales in the Rolling 13 Periods timeframe for the WINDSOR  VT store is $9,065,972|2024-01-09 14:53:51.457484
20157|The total sales in the Rolling 13 Periods timeframe for the CORTLAND store is $27,477,653|2024-01-09 14:53:51.976833
20158|The total sales in the Rolling 13 Periods timeframe for the MAIN AND CAMBRIDGE store is $19,707,063|2024-01-09 14:53:52.284669
20159|The total sales in the Rolling 13 Periods timeframe for the LAKE PLACID store is $19,271,725|2024-01-09 14:53:52.480490
20160|The total sales in the Rolling 13 Periods timeframe for the HUDSON VALLEY PLAZA store is $26,289,331|2024-01-09 14:53:52.670940
20161|The total sales in the Rolling 13 Periods timeframe for the CLAY store is $17,722,396|2024-01-09 14:53:52.891647
20162|The total sales in the Rolling 13 Periods timeframe for the GUILDERLAND store is $28,608,977|2024-01-09 14:53:53.097179
20163|The total sales in the Rolling 13 Periods timeframe for the MALTA store is $49,856,268|2024-01-09 14:53:53.407518
20164|The total sales in the Rolling 13 Periods timeframe for the MONTROSE store is $27,844,490|2024-01-09 14:53:53.600886
20165|The total sales in the Rolling 13 Periods timeframe for the SHAKER ROAD store is $27,024,342|2024-01-09 14:53:53.799686
20166|The total sales in the Rolling 13 Periods timeframe for the PUTNAM store is $28,806,509|2024-01-09 14:53:54.007373
20167|The total sales in the Rolling 13 Periods timeframe for the EDWARDSVILLE store is $38,032,903|2024-01-09 14:53:54.215165
20168|The total sales in the Rolling 13 Periods timeframe for the NISKAYUNA store is $35,526,960|2024-01-09 14:53:54.414063
20169|The total sales in the Rolling 13 Periods timeframe for the ESSEX CENTER store is $26,902,600|2024-01-09 14:53:54.637832
20170|The total sales in the Rolling 13 Periods timeframe for the SAUGERTIES store is $23,191,760|2024-01-09 14:53:54.834885
20171|The total sales in the Rolling 13 Periods timeframe for the MOUNTAIN ROAD store is $48,304,456|2024-01-09 14:53:55.155437
20172|The total sales in the Rolling 13 Periods timeframe for the GLOVERSVILLE store is $13,909,979|2024-01-09 14:53:55.454218
20173|The total sales in the Rolling 13 Periods timeframe for the GLENMONT store is $37,308,243|2024-01-09 14:53:55.657717
20174|The total sales in the Rolling 13 Periods timeframe for the NEWBURGH store is $53,369,362|2024-01-09 14:53:55.899012
20175|The total sales in the Rolling 13 Periods timeframe for the CICERO store is $35,440,860|2024-01-09 14:53:56.092211
20176|No results|2024-01-09 14:53:56.371364
20177|No results|2024-01-09 14:53:56.576418
20178|The total sales in the Rolling 13 Periods timeframe for the WESTFALL PA store is $32,516,439|2024-01-09 14:53:56.787241
20179|The total sales in the Rolling 13 Periods timeframe for the SOUTHINGTON store is $16,982,411|2024-01-09 14:53:56.979898
20180|The total sales in the Rolling 13 Periods timeframe for the BRISTOL store is $36,907,804|2024-01-09 14:53:57.196085
20181|No results|2024-01-09 14:53:57.491005
20182|The total sales in the Rolling 13 Periods timeframe for the ROME store is $49,003,859|2024-01-09 14:53:57.697356
20183|The total sales in the Rolling 13 Periods timeframe for the COMMERCIAL DRIVE store is $34,312,444|2024-01-09 14:53:57.903399
20184|The total sales in the Rolling 13 Periods timeframe for the KEENE store is $17,279,769|2024-01-09 14:53:58.118232
20185|The total sales in the Rolling 13 Periods timeframe for the NEWINGTON store is $20,018,319|2024-01-09 14:53:58.310452
20186|The total sales in the Rolling 13 Periods timeframe for the RICHFIELD SPRINGS store is $15,657,857|2024-01-09 14:53:58.525552
20187|No results|2024-01-09 14:53:58.700631
20188|The total sales in the Rolling 13 Periods timeframe for the ONEIDA store is $33,192,779|2024-01-09 14:53:58.934104
20189|The total sales in the Rolling 13 Periods timeframe for the FULTON store is $27,470,655|2024-01-09 14:53:59.133025
20190|The total sales in the Rolling 13 Periods timeframe for the SIDNEY store is $30,605,052|2024-01-09 14:53:59.341586
20191|The total sales in the Rolling 13 Periods timeframe for the OWEGO store is $25,206,814|2024-01-09 14:53:59.549328
20192|The total sales in the Rolling 13 Periods timeframe for the DELHI store is $23,544,492|2024-01-09 14:53:59.749031
20193|The total sales in the Rolling 13 Periods timeframe for the DERBY store is $13,143,068|2024-01-09 14:53:59.956366
20194|The total sales in the Rolling 13 Periods timeframe for the CHAMPLAIN store is $18,946,266|2024-01-09 14:54:00.167416
20195|The total sales in the Rolling 13 Periods timeframe for the WINDSOR, CT store is $23,635,252|2024-01-09 14:54:00.366472
20196|The total sales in the Rolling 13 Periods timeframe for the WILKES store is $19,267,231|2024-01-09 14:54:00.571488
20197|The total sales in the Rolling 13 Periods timeframe for the WARWICK store is $20,437,729|2024-01-09 14:54:00.778069
20198|The total sales in the Rolling 13 Periods timeframe for the COLONIE store is $24,172,414|2024-01-09 14:54:00.978687
20199|The total sales in the Rolling 13 Periods timeframe for the MADISON NY store is $24,649,470|2024-01-09 14:54:01.198044
20200|The total sales in the Rolling 13 Periods timeframe for the OSWEGO store is $24,403,345|2024-01-09 14:54:01.500516
20201|The total sales in the Rolling 13 Periods timeframe for the LEBANON store is $30,809,900|2024-01-09 14:54:01.683929
20202|The total sales in the Rolling 13 Periods timeframe for the SO. BURLINGTON store is $15,746,469|2024-01-09 14:54:01.889953
20203|The total sales in the Rolling 13 Periods timeframe for the SHREWSBURY store is $24,213,653|2024-01-09 14:54:02.095018
20204|The total sales in the Rolling 13 Periods timeframe for the COLCHESTER store is $10,180,968|2024-01-09 14:54:02.312153
20205|The total sales in the Rolling 13 Periods timeframe for the HOPKINTON store is $27,905,147|2024-01-09 14:54:02.620292
20206|The total sales in the Rolling 13 Periods timeframe for the MIDDLETOWN CT store is $34,173,351|2024-01-09 14:54:02.813861
20207|The total sales in the Rolling 13 Periods timeframe for the LENOX store is $29,952,927|2024-01-09 14:54:03.018270
20208|The total sales in the Rolling 13 Periods timeframe for the CHENANGO store is $38,245,623|2024-01-09 14:54:03.299055
20209|The total sales in the Rolling 13 Periods timeframe for the COOPERSTOWN store is $18,788,829|2024-01-09 14:54:03.533122
20210|The total sales in the Rolling 13 Periods timeframe for the MARSHALL''S CREEK store is $23,988,640|2024-01-09 14:54:03.716847
20211|The total sales in the Rolling 13 Periods timeframe for the BINGHAMTON store is $23,829,026|2024-01-09 14:54:03.938827
20212|The total sales in the Rolling 13 Periods timeframe for the SARATOGA store is $0|2024-01-09 14:54:04.269427
20213|The total sales in the Rolling 13 Periods timeframe for the GARDNER store is $34,322,313|2024-01-09 14:54:04.497500
20214|The total sales in the Rolling 13 Periods timeframe for the WEBSTER store is $61,868,925|2024-01-09 14:54:04.684708
20215|The total sales in the Rolling 13 Periods timeframe for the ALEXANDRIA BAY store is $18,780,981|2024-01-09 14:54:04.979525
20216|The total sales in the Rolling 13 Periods timeframe for the LITTLE FALLS store is $13,168,562|2024-01-09 14:54:05.155027
20217|The total sales in the Rolling 13 Periods timeframe for the STORRS store is $17,144,003|2024-01-09 14:54:05.379339
20218|The total sales in the Rolling 13 Periods timeframe for the SUTTON MA store is $56,189,325|2024-01-09 14:54:05.580405
20219|The total sales in the Rolling 13 Periods timeframe for the WATERVLIET store is $22,029,014|2024-01-09 14:54:05.801303
20220|The total sales in the Rolling 13 Periods timeframe for the CHATHAM store is $32,825,444|2024-01-09 14:54:06.001578
20221|The total sales in the Rolling 13 Periods timeframe for the WARRENSBURG store is $21,763,221|2024-01-09 14:54:06.192561
20222|The total sales in the Rolling 13 Periods timeframe for the OXFORD store is $38,058,611|2024-01-09 14:54:06.415135
20223|The total sales in the Rolling 13 Periods timeframe for the FT EDWARD store is $24,351,428|2024-01-09 14:54:06.596564
20224|The total sales in the Rolling 13 Periods timeframe for the CLIFTON PARK PLAZA store is $25,164,210|2024-01-09 14:54:06.820378
20225|No results|2024-01-09 14:54:06.950598
20226|No results|2024-01-09 14:54:07.223986
20227|No results|2024-01-09 14:54:07.376218
20228|No results|2024-01-09 14:54:07.526482
20229|No results|2024-01-09 14:54:07.668648
20230|No results|2024-01-09 14:54:07.826818
20231|No results|2024-01-09 14:54:07.955434
20232|No results|2024-01-09 14:54:08.084869
20233|No results|2024-01-09 14:54:08.227683
20234|No results|2024-01-09 14:54:08.370607
20235|No results|2024-01-09 14:54:08.498549
20236|No results|2024-01-09 14:54:08.695298
20237|No results|2024-01-09 14:54:08.828363
20238|No results|2024-01-09 14:54:08.972187
20239|No results|2024-01-09 14:54:09.110332
20240|No results|2024-01-09 14:54:09.251262
20241|The total sales in the Last Complete Year timeframe excluding the Floral department is $3,724,310,160|2024-01-09 14:54:09.555560
20242|The total sales in the Last Complete Year timeframe excluding the Seafood department is $3,667,171,888|2024-01-09 14:54:09.782811
20243|The total sales in the Last Complete Year timeframe excluding the GM department is $3,699,784,315|2024-01-09 14:54:09.956714
20244|The total sales in the Last Complete Year timeframe excluding the Produce department is $3,352,771,433|2024-01-09 14:54:10.186890
20245|The total sales in the Last Complete Year timeframe excluding the Deli department is $3,520,383,302|2024-01-09 14:54:10.408281
20246|The total sales in the Last Complete Year timeframe excluding the Bakery department is $3,668,766,455|2024-01-09 14:54:10.598438
20247|The total sales in the Last Complete Year timeframe excluding the Meat department is $3,337,500,017|2024-01-09 14:54:10.765618
20248|The total sales in the Last Complete Year timeframe excluding the Grocery department is $1,906,633,933|2024-01-09 14:54:11.007554
20249|The total sales in the Last Complete Year timeframe excluding the Pharmacy department is $3,383,513,767|2024-01-09 14:54:11.222726
20250|The total sales in the Last Complete Year timeframe excluding the HBC department is $3,653,913,160|2024-01-09 14:54:11.630454
20251|The total sales in the Period to Date timeframe excluding the Floral department is $9,685,640|2024-01-09 14:54:11.812938
20252|The total sales in the Period to Date timeframe excluding the Seafood department is $9,545,094|2024-01-09 14:54:12.039766
20253|The total sales in the Period to Date timeframe excluding the GM department is $9,622,654|2024-01-09 14:54:12.240693
20254|The total sales in the Period to Date timeframe excluding the Produce department is $8,733,542|2024-01-09 14:54:12.441214
20255|The total sales in the Period to Date timeframe excluding the Deli department is $9,141,214|2024-01-09 14:54:12.646430
20256|The total sales in the Period to Date timeframe excluding the Bakery department is $9,518,816|2024-01-09 14:54:12.861087
20257|The total sales in the Period to Date timeframe excluding the Meat department is $8,787,007|2024-01-09 14:54:13.065728
20258|The total sales in the Period to Date timeframe excluding the Grocery department is $5,053,716|2024-01-09 14:54:13.256610
20259|The total sales in the Period to Date timeframe excluding the Pharmacy department is $8,123,455|2024-01-09 14:54:13.451420
20260|The total sales in the Period to Date timeframe excluding the HBC department is $9,421,175|2024-01-09 14:54:13.674770
20261|The total sales in the Period to Date timeframe excluding the Floral department is $9,685,640|2024-01-09 14:54:13.784487
20262|The total sales in the Period to Date timeframe excluding the Seafood department is $9,545,094|2024-01-09 14:54:13.871220
