2023-09-26 15:50:20.106482
What were my total sales in FLORAL Last Complete Year?|Total sales in FLORAL Last Complete Year.
Which department in Genesee Street has the largest net gain in sales this last year compared to the year before?|The department in Genesee Street with the largest net gain in sales this last year compared to the year before.
Which department in Hamilton Square has the largest net gain in sales this last year compared to the year before?|The department in Hamilton Square with the largest net gain in sales this last year compared to the year before.
Which department in Potsdam has the largest net gain in sales this last year compared to the year before?|The department in Potsdam with the largest net gain in sales this last year compared to the year before.
Which department in Ogdensburg has the largest net gain in sales this last year compared to the year before?|The department in Ogdensburg with the largest net gain in sales this last year compared to the year before.
Which department in Massena has the largest net gain in sales this last year compared to the year before?|The department in Massena with the largest net gain in sales this last year compared to the year before.
Which department in Cohoes has the largest net gain in sales this last year compared to the year before?|The department in Cohoes with the largest net gain in sales this last year compared to the year before.
Which department in Gouverneur has the largest net gain in sales this last year compared to the year before?|The department in Gouverneur with the largest net gain in sales this last year compared to the year before.
Which department in Glenville has the largest net gain in sales this last year compared to the year before?|The department in Glenville with the largest net gain in sales this last year compared to the year before.
Which department in Wilton has the largest net gain in sales this last year compared to the year before?|The department in Wilton with the largest net gain in sales this last year compared to the year before.
Which department in Glen Street has the largest net gain in sales this last year compared to the year before?|The department in Glen Street with the largest net gain in sales this last year compared to the year before.
Which department in Catskill has the largest net gain in sales this last year compared to the year before?|The department in Catskill with the largest net gain in sales this last year compared to the year before.
Which department in North Utica has the largest net gain in sales this last year compared to the year before?|The department in North Utica with the largest net gain in sales this last year compared to the year before.
Which department in Delaware Ave has the largest net gain in sales this last year compared to the year before?|The department in Delaware Ave with the largest net gain in sales this last year compared to the year before.
Which department in Canton has the largest net gain in sales this last year compared to the year before?|The department in Canton with the largest net gain in sales this last year compared to the year before.
Which department in Menands has the largest net gain in sales this last year compared to the year before?|The department in Menands with the largest net gain in sales this last year compared to the year before.
Which department in Mechanicville has the largest net gain in sales this last year compared to the year before?|The department in Mechanicville with the largest net gain in sales this last year compared to the year before.
Which department in Watertown has the largest net gain in sales this last year compared to the year before?|The department in Watertown with the largest net gain in sales this last year compared to the year before.
Which department in East Greenbush has the largest net gain in sales this last year compared to the year before?|The department in East Greenbush with the largest net gain in sales this last year compared to the year before.
Which department in Clifton Shoppers World has the largest net gain in sales this last year compared to the year before?|The department in Clifton Shoppers World with the largest net gain in sales this last year compared to the year before.
Which department in Middletown has the largest net gain in sales this last year compared to the year before?|The department in Middletown with the largest net gain in sales this last year compared to the year before.
Which department in Cobleskill has the largest net gain in sales this last year compared to the year before?|The department in Cobleskill with the largest net gain in sales this last year compared to the year before.
Which department in West Rutland has the largest net gain in sales this last year compared to the year before?|The department in West Rutland with the largest net gain in sales this last year compared to the year before.
Which department in Barre has the largest net gain in sales this last year compared to the year before?|The department in Barre with the largest net gain in sales this last year compared to the year before.
Which department in Manchester, VT has the largest net gain in sales this last year compared to the year before?|The department in Manchester, VT with the largest net gain in sales this last year compared to the year before.
Which department in St. Albans has the largest net gain in sales this last year compared to the year before?|The department in St. Albans with the largest net gain in sales this last year compared to the year before.
Which department in Poughkeepsie has the largest net gain in sales this last year compared to the year before?|The department in Poughkeepsie with the largest net gain in sales this last year compared to the year before.
Which department in Endicott has the largest net gain in sales this last year compared to the year before?|The department in Endicott with the largest net gain in sales this last year compared to the year before.
Which department in Rutland Plaza has the largest net gain in sales this last year compared to the year before?|The department in Rutland Plaza with the largest net gain in sales this last year compared to the year before.
Which department in Hudson has the largest net gain in sales this last year compared to the year before?|The department in Hudson with the largest net gain in sales this last year compared to the year before.
Which department in Westgate has the largest net gain in sales this last year compared to the year before?|The department in Westgate with the largest net gain in sales this last year compared to the year before.
Which department in Oneonta has the largest net gain in sales this last year compared to the year before?|The department in Oneonta with the largest net gain in sales this last year compared to the year before.
Which department in O'Neill Highway has the largest net gain in sales this last year compared to the year before?|The department in O'Neill Highway with the largest net gain in sales this last year compared to the year before.
Which department in Brattleboro has the largest net gain in sales this last year compared to the year before?|The department in Brattleboro with the largest net gain in sales this last year compared to the year before.
Which department in Morrisville has the largest net gain in sales this last year compared to the year before?|The department in Morrisville with the largest net gain in sales this last year compared to the year before.
Which department in Market Bistro has the largest net gain in sales this last year compared to the year before?|The department in Market Bistro with the largest net gain in sales this last year compared to the year before.
Which department in Amsterdam has the largest net gain in sales this last year compared to the year before?|The department in Amsterdam with the largest net gain in sales this last year compared to the year before.
Which department in Pittsfield has the largest net gain in sales this last year compared to the year before?|The department in Pittsfield with the largest net gain in sales this last year compared to the year before.
Which department in St. Johnsbury has the largest net gain in sales this last year compared to the year before?|The department in St. Johnsbury with the largest net gain in sales this last year compared to the year before.
Which department in Vails Gate has the largest net gain in sales this last year compared to the year before?|The department in Vails Gate with the largest net gain in sales this last year compared to the year before.
Which department in Park Avenue has the largest net gain in sales this last year compared to the year before?|The department in Park Avenue with the largest net gain in sales this last year compared to the year before.
Which department in Spencer has the largest net gain in sales this last year compared to the year before?|The department in Spencer with the largest net gain in sales this last year compared to the year before.
Which department in Sunderland Road has the largest net gain in sales this last year compared to the year before?|The department in Sunderland Road with the largest net gain in sales this last year compared to the year before.
Which department in Gt. Barrington has the largest net gain in sales this last year compared to the year before?|The department in Gt. Barrington with the largest net gain in sales this last year compared to the year before.
Which department in Torrington has the largest net gain in sales this last year compared to the year before?|The department in Torrington with the largest net gain in sales this last year compared to the year before.
Which department in Granville has the largest net gain in sales this last year compared to the year before?|The department in Granville with the largest net gain in sales this last year compared to the year before.
Which department in Route 50 has the largest net gain in sales this last year compared to the year before?|The department in Route 50 with the largest net gain in sales this last year compared to the year before.
Which department in Bethlehem has the largest net gain in sales this last year compared to the year before?|The department in Bethlehem with the largest net gain in sales this last year compared to the year before.
Which department in Worcester Fair has the largest net gain in sales this last year compared to the year before?|The department in Worcester Fair with the largest net gain in sales this last year compared to the year before.
Which department in Norwich has the largest net gain in sales this last year compared to the year before?|The department in Norwich with the largest net gain in sales this last year compared to the year before.
Which department in Marlborough has the largest net gain in sales this last year compared to the year before?|The department in Marlborough with the largest net gain in sales this last year compared to the year before.
Which department in Palatine Bridge has the largest net gain in sales this last year compared to the year before?|The department in Palatine Bridge with the largest net gain in sales this last year compared to the year before.
Which department in Shelburne Road has the largest net gain in sales this last year compared to the year before?|The department in Shelburne Road with the largest net gain in sales this last year compared to the year before.
Which department in Malone has the largest net gain in sales this last year compared to the year before?|The department in Malone with the largest net gain in sales this last year compared to the year before.
Which department in West Lebanon has the largest net gain in sales this last year compared to the year before?|The department in West Lebanon with the largest net gain in sales this last year compared to the year before.
Which department in Plattsburgh has the largest net gain in sales this last year compared to the year before?|The department in Plattsburgh with the largest net gain in sales this last year compared to the year before.
Which department in Taylor has the largest net gain in sales this last year compared to the year before?|The department in Taylor with the largest net gain in sales this last year compared to the year before.
Which department in Lake George has the largest net gain in sales this last year compared to the year before?|The department in Lake George with the largest net gain in sales this last year compared to the year before.
Which department in Bennington has the largest net gain in sales this last year compared to the year before?|The department in Bennington with the largest net gain in sales this last year compared to the year before.
Which department in Erie Blvd. has the largest net gain in sales this last year compared to the year before?|The department in Erie Blvd. with the largest net gain in sales this last year compared to the year before.
Which department in Wyoming has the largest net gain in sales this last year compared to the year before?|The department in Wyoming with the largest net gain in sales this last year compared to the year before.
Which department in Western Lights has the largest net gain in sales this last year compared to the year before?|The department in Western Lights with the largest net gain in sales this last year compared to the year before.
Which department in Altamont Avenue has the largest net gain in sales this last year compared to the year before?|The department in Altamont Avenue with the largest net gain in sales this last year compared to the year before.
Which department in Windsor  VT has the largest net gain in sales this last year compared to the year before?|The department in Windsor  VT with the largest net gain in sales this last year compared to the year before.
Which department in Cortland has the largest net gain in sales this last year compared to the year before?|The department in Cortland with the largest net gain in sales this last year compared to the year before.
Which department in Main and Cambridge has the largest net gain in sales this last year compared to the year before?|The department in Main and Cambridge with the largest net gain in sales this last year compared to the year before.
Which department in Lake Placid has the largest net gain in sales this last year compared to the year before?|The department in Lake Placid with the largest net gain in sales this last year compared to the year before.
Which department in Hudson Valley Plaza has the largest net gain in sales this last year compared to the year before?|The department in Hudson Valley Plaza with the largest net gain in sales this last year compared to the year before.
Which department in Clay has the largest net gain in sales this last year compared to the year before?|The department in Clay with the largest net gain in sales this last year compared to the year before.
Which department in Guilderland has the largest net gain in sales this last year compared to the year before?|The department in Guilderland with the largest net gain in sales this last year compared to the year before.
Which department in Malta has the largest net gain in sales this last year compared to the year before?|The department in Malta with the largest net gain in sales this last year compared to the year before.
Which department in Montrose has the largest net gain in sales this last year compared to the year before?|The department in Montrose with the largest net gain in sales this last year compared to the year before.
Which department in Shaker Road has the largest net gain in sales this last year compared to the year before?|The department in Shaker Road with the largest net gain in sales this last year compared to the year before.
Which department in Putnam has the largest net gain in sales this last year compared to the year before?|The department in Putnam with the largest net gain in sales this last year compared to the year before.
Which department in Edwardsville has the largest net gain in sales this last year compared to the year before?|The department in Edwardsville with the largest net gain in sales this last year compared to the year before.
Which department in Niskayuna has the largest net gain in sales this last year compared to the year before?|The department in Niskayuna with the largest net gain in sales this last year compared to the year before.
Which department in Essex Center has the largest net gain in sales this last year compared to the year before?|The department in Essex Center with the largest net gain in sales this last year compared to the year before.
Which department in Saugerties has the largest net gain in sales this last year compared to the year before?|The department in Saugerties with the largest net gain in sales this last year compared to the year before.
Which department in Mountain Road has the largest net gain in sales this last year compared to the year before?|The department in Mountain Road with the largest net gain in sales this last year compared to the year before.
Which department in Gloversville has the largest net gain in sales this last year compared to the year before?|The department in Gloversville with the largest net gain in sales this last year compared to the year before.
Which department in Glenmont has the largest net gain in sales this last year compared to the year before?|The department in Glenmont with the largest net gain in sales this last year compared to the year before.
Which department in Newburgh has the largest net gain in sales this last year compared to the year before?|The department in Newburgh with the largest net gain in sales this last year compared to the year before.
Which department in Cicero has the largest net gain in sales this last year compared to the year before?|The department in Cicero with the largest net gain in sales this last year compared to the year before.
Which department in House Calls Pharmacy has the largest net gain in sales this last year compared to the year before?|The department in House Calls Pharmacy with the largest net gain in sales this last year compared to the year before.
Which department in House Calls Pharmacy has the largest net gain in sales this last year compared to the year before?|The department in House Calls Pharmacy with the largest net gain in sales this last year compared to the year before.
Which department in Westfall PA has the largest net gain in sales this last year compared to the year before?|The department in Westfall PA with the largest net gain in sales this last year compared to the year before.
Which department in Southington has the largest net gain in sales this last year compared to the year before?|The department in Southington with the largest net gain in sales this last year compared to the year before.
Which department in Bristol has the largest net gain in sales this last year compared to the year before?|The department in Bristol with the largest net gain in sales this last year compared to the year before.
Which department in Vernon has the largest net gain in sales this last year compared to the year before?|The department in Vernon with the largest net gain in sales this last year compared to the year before.
Which department in Rome has the largest net gain in sales this last year compared to the year before?|The department in Rome with the largest net gain in sales this last year compared to the year before.
Which department in Commercial Drive has the largest net gain in sales this last year compared to the year before?|The department in Commercial Drive with the largest net gain in sales this last year compared to the year before.
Which department in Keene has the largest net gain in sales this last year compared to the year before?|The department in Keene with the largest net gain in sales this last year compared to the year before.
Which department in Newington has the largest net gain in sales this last year compared to the year before?|The department in Newington with the largest net gain in sales this last year compared to the year before.
Which department in Richfield Springs has the largest net gain in sales this last year compared to the year before?|The department in Richfield Springs with the largest net gain in sales this last year compared to the year before.
Which department in House Calls has the largest net gain in sales this last year compared to the year before?|The department in House Calls with the largest net gain in sales this last year compared to the year before.
Which department in Oneida has the largest net gain in sales this last year compared to the year before?|The department in Oneida with the largest net gain in sales this last year compared to the year before.
Which department in Fulton has the largest net gain in sales this last year compared to the year before?|The department in Fulton with the largest net gain in sales this last year compared to the year before.
Which department in Sidney has the largest net gain in sales this last year compared to the year before?|The department in Sidney with the largest net gain in sales this last year compared to the year before.
Which department in Owego has the largest net gain in sales this last year compared to the year before?|The department in Owego with the largest net gain in sales this last year compared to the year before.
Which department in Delhi has the largest net gain in sales this last year compared to the year before?|The department in Delhi with the largest net gain in sales this last year compared to the year before.
Which department in Derby has the largest net gain in sales this last year compared to the year before?|The department in Derby with the largest net gain in sales this last year compared to the year before.
Which department in Champlain has the largest net gain in sales this last year compared to the year before?|The department in Champlain with the largest net gain in sales this last year compared to the year before.
Which department in Windsor, CT has the largest net gain in sales this last year compared to the year before?|The department in Windsor, CT with the largest net gain in sales this last year compared to the year before.
Which department in Wilkes has the largest net gain in sales this last year compared to the year before?|The department in Wilkes with the largest net gain in sales this last year compared to the year before.
Which department in Warwick has the largest net gain in sales this last year compared to the year before?|The department in Warwick with the largest net gain in sales this last year compared to the year before.
Which department in Colonie has the largest net gain in sales this last year compared to the year before?|The department in Colonie with the largest net gain in sales this last year compared to the year before.
Which department in Madison NY has the largest net gain in sales this last year compared to the year before?|The department in Madison NY with the largest net gain in sales this last year compared to the year before.
Which department in Oswego has the largest net gain in sales this last year compared to the year before?|The department in Oswego with the largest net gain in sales this last year compared to the year before.
Which department in Lebanon has the largest net gain in sales this last year compared to the year before?|The department in Lebanon with the largest net gain in sales this last year compared to the year before.
Which department in So. Burlington has the largest net gain in sales this last year compared to the year before?|The department in So. Burlington with the largest net gain in sales this last year compared to the year before.
Which department in Shrewsbury has the largest net gain in sales this last year compared to the year before?|The department in Shrewsbury with the largest net gain in sales this last year compared to the year before.
Which department in Colchester has the largest net gain in sales this last year compared to the year before?|The department in Colchester with the largest net gain in sales this last year compared to the year before.
Which department in Hopkinton has the largest net gain in sales this last year compared to the year before?|The department in Hopkinton with the largest net gain in sales this last year compared to the year before.
Which department in Middletown CT has the largest net gain in sales this last year compared to the year before?|The department in Middletown CT with the largest net gain in sales this last year compared to the year before.
Which department in Lenox has the largest net gain in sales this last year compared to the year before?|The department in Lenox with the largest net gain in sales this last year compared to the year before.
Which department in Chenango has the largest net gain in sales this last year compared to the year before?|The department in Chenango with the largest net gain in sales this last year compared to the year before.
Which department in Cooperstown has the largest net gain in sales this last year compared to the year before?|The department in Cooperstown with the largest net gain in sales this last year compared to the year before.
Which department in Marshall's Creek has the largest net gain in sales this last year compared to the year before?|The department in Marshall's Creek with the largest net gain in sales this last year compared to the year before.
Which department in Binghamton has the largest net gain in sales this last year compared to the year before?|The department in Binghamton with the largest net gain in sales this last year compared to the year before.
Which department in Saratoga has the largest net gain in sales this last year compared to the year before?|The department in Saratoga with the largest net gain in sales this last year compared to the year before.
Which department in Gardner has the largest net gain in sales this last year compared to the year before?|The department in Gardner with the largest net gain in sales this last year compared to the year before.
Which department in Webster has the largest net gain in sales this last year compared to the year before?|The department in Webster with the largest net gain in sales this last year compared to the year before.
Which department in Alexandria Bay has the largest net gain in sales this last year compared to the year before?|The department in Alexandria Bay with the largest net gain in sales this last year compared to the year before.
Which department in Little Falls has the largest net gain in sales this last year compared to the year before?|The department in Little Falls with the largest net gain in sales this last year compared to the year before.
Which department in Storrs has the largest net gain in sales this last year compared to the year before?|The department in Storrs with the largest net gain in sales this last year compared to the year before.
Which department in Sutton MA has the largest net gain in sales this last year compared to the year before?|The department in Sutton MA with the largest net gain in sales this last year compared to the year before.
Which department in Watervliet has the largest net gain in sales this last year compared to the year before?|The department in Watervliet with the largest net gain in sales this last year compared to the year before.
Which department in Chatham has the largest net gain in sales this last year compared to the year before?|The department in Chatham with the largest net gain in sales this last year compared to the year before.
Which department in Warrensburg has the largest net gain in sales this last year compared to the year before?|The department in Warrensburg with the largest net gain in sales this last year compared to the year before.
Which department in Oxford has the largest net gain in sales this last year compared to the year before?|The department in Oxford with the largest net gain in sales this last year compared to the year before.
Which department in Ft Edward has the largest net gain in sales this last year compared to the year before?|The department in Ft Edward with the largest net gain in sales this last year compared to the year before.
Which department in Clifton Park Plaza has the largest net gain in sales this last year compared to the year before?|The department in Clifton Park Plaza with the largest net gain in sales this last year compared to the year before.
Which department in Tupper Lake has the largest net gain in sales this last year compared to the year before?|The department in Tupper Lake with the largest net gain in sales this last year compared to the year before.
Which department in North Adams has the largest net gain in sales this last year compared to the year before?|The department in North Adams with the largest net gain in sales this last year compared to the year before.
Which department in Lenox has the largest net gain in sales this last year compared to the year before?|The department in Lenox with the largest net gain in sales this last year compared to the year before.
Which department in Watervliet has the largest net gain in sales this last year compared to the year before?|The department in Watervliet with the largest net gain in sales this last year compared to the year before.
Which department in Saratoga has the largest net gain in sales this last year compared to the year before?|The department in Saratoga with the largest net gain in sales this last year compared to the year before.
Which department in Oswego has the largest net gain in sales this last year compared to the year before?|The department in Oswego with the largest net gain in sales this last year compared to the year before.
Which department in Fulton has the largest net gain in sales this last year compared to the year before?|The department in Fulton with the largest net gain in sales this last year compared to the year before.
Which department in Dunmore St. has the largest net gain in sales this last year compared to the year before?|The department in Dunmore St. with the largest net gain in sales this last year compared to the year before.
Which department in Oneida has the largest net gain in sales this last year compared to the year before?|The department in Oneida with the largest net gain in sales this last year compared to the year before.
Which department in Colonie has the largest net gain in sales this last year compared to the year before?|The department in Colonie with the largest net gain in sales this last year compared to the year before.
Which department in Binghamton has the largest net gain in sales this last year compared to the year before?|The department in Binghamton with the largest net gain in sales this last year compared to the year before.
Which department in Wilkes-Barre has the largest net gain in sales this last year compared to the year before?|The department in Wilkes-Barre with the largest net gain in sales this last year compared to the year before.
Which department in Shrewsbury has the largest net gain in sales this last year compared to the year before?|The department in Shrewsbury with the largest net gain in sales this last year compared to the year before.
Which department in Webster has the largest net gain in sales this last year compared to the year before?|The department in Webster with the largest net gain in sales this last year compared to the year before.
Which department in Chatham has the largest net gain in sales this last year compared to the year before?|The department in Chatham with the largest net gain in sales this last year compared to the year before.
Which department in Oswego has the largest net gain in sales this last year compared to the year before?|The department in Oswego with the largest net gain in sales this last year compared to the year before.
Which department in Eastern Parkway has the smallest net gain in sales this last year compared to the year before?|The department in Eastern Parkway with the smallest net gain in sales this last year compared to the year before.
Which department in Brunswick has the smallest net gain in sales this last year compared to the year before?|The department in Brunswick with the smallest net gain in sales this last year compared to the year before.
Which department in Lincoln has the smallest net gain in sales this last year compared to the year before?|The department in Lincoln with the smallest net gain in sales this last year compared to the year before.
Which department in Cooper St has the smallest net gain in sales this last year compared to the year before?|The department in Cooper St with the smallest net gain in sales this last year compared to the year before.
Which department in Lee has the smallest net gain in sales this last year compared to the year before?|The department in Lee with the smallest net gain in sales this last year compared to the year before.
Which department in Clinton Housecalls has the smallest net gain in sales this last year compared to the year before?|The department in Clinton Housecalls with the smallest net gain in sales this last year compared to the year before.
Which department in North Troy has the smallest net gain in sales this last year compared to the year before?|The department in North Troy with the smallest net gain in sales this last year compared to the year before.
Which department in Johnstown has the smallest net gain in sales this last year compared to the year before?|The department in Johnstown with the smallest net gain in sales this last year compared to the year before.
Which department in Price Chopper Pharmacy has the smallest net gain in sales this last year compared to the year before?|The department in Price Chopper Pharmacy with the smallest net gain in sales this last year compared to the year before.
Which department in Clifton Park has the smallest net gain in sales this last year compared to the year before?|The department in Clifton Park with the smallest net gain in sales this last year compared to the year before.
Which department in Madison Ave has the smallest net gain in sales this last year compared to the year before?|The department in Madison Ave with the smallest net gain in sales this last year compared to the year before.
Which department in West Carthage has the smallest net gain in sales this last year compared to the year before?|The department in West Carthage with the smallest net gain in sales this last year compared to the year before.
Which department in Genesee Street has the smallest net gain in sales this last year compared to the year before?|The department in Genesee Street with the smallest net gain in sales this last year compared to the year before.
Which department in Hamilton Square has the smallest net gain in sales this last year compared to the year before?|The department in Hamilton Square with the smallest net gain in sales this last year compared to the year before.
Which department in Potsdam has the smallest net gain in sales this last year compared to the year before?|The department in Potsdam with the smallest net gain in sales this last year compared to the year before.
Which department in Ogdensburg has the smallest net gain in sales this last year compared to the year before?|The department in Ogdensburg with the smallest net gain in sales this last year compared to the year before.
Which department in Massena has the smallest net gain in sales this last year compared to the year before?|The department in Massena with the smallest net gain in sales this last year compared to the year before.
Which department in Cohoes has the smallest net gain in sales this last year compared to the year before?|The department in Cohoes with the smallest net gain in sales this last year compared to the year before.
Which department in Gouverneur has the smallest net gain in sales this last year compared to the year before?|The department in Gouverneur with the smallest net gain in sales this last year compared to the year before.
Which department in Glenville has the smallest net gain in sales this last year compared to the year before?|The department in Glenville with the smallest net gain in sales this last year compared to the year before.
Which department in Wilton has the smallest net gain in sales this last year compared to the year before?|The department in Wilton with the smallest net gain in sales this last year compared to the year before.
Which department in Glen Street has the smallest net gain in sales this last year compared to the year before?|The department in Glen Street with the smallest net gain in sales this last year compared to the year before.
Which department in Catskill has the smallest net gain in sales this last year compared to the year before?|The department in Catskill with the smallest net gain in sales this last year compared to the year before.
Which department in North Utica has the smallest net gain in sales this last year compared to the year before?|The department in North Utica with the smallest net gain in sales this last year compared to the year before.
Which department in Delaware Ave has the smallest net gain in sales this last year compared to the year before?|The department in Delaware Ave with the smallest net gain in sales this last year compared to the year before.
Which department in Canton has the smallest net gain in sales this last year compared to the year before?|The department in Canton with the smallest net gain in sales this last year compared to the year before.
Which department in Menands has the smallest net gain in sales this last year compared to the year before?|The department in Menands with the smallest net gain in sales this last year compared to the year before.
Which department in Mechanicville has the smallest net gain in sales this last year compared to the year before?|The department in Mechanicville with the smallest net gain in sales this last year compared to the year before.
Which department in Watertown has the smallest net gain in sales this last year compared to the year before?|The department in Watertown with the smallest net gain in sales this last year compared to the year before.
Which department in East Greenbush has the smallest net gain in sales this last year compared to the year before?|The department in East Greenbush with the smallest net gain in sales this last year compared to the year before.
Which department in Clifton Shoppers World has the smallest net gain in sales this last year compared to the year before?|The department in Clifton Shoppers World with the smallest net gain in sales this last year compared to the year before.
Which department in Middletown has the smallest net gain in sales this last year compared to the year before?|The department in Middletown with the smallest net gain in sales this last year compared to the year before.
Which department in Cobleskill has the smallest net gain in sales this last year compared to the year before?|The department in Cobleskill with the smallest net gain in sales this last year compared to the year before.
Which department in West Rutland has the smallest net gain in sales this last year compared to the year before?|The department in West Rutland with the smallest net gain in sales this last year compared to the year before.
Which department in Barre has the smallest net gain in sales this last year compared to the year before?|The department in Barre with the smallest net gain in sales this last year compared to the year before.
Which department in Manchester, VT has the smallest net gain in sales this last year compared to the year before?|The department in Manchester, VT with the smallest net gain in sales this last year compared to the year before.
Which department in St. Albans has the smallest net gain in sales this last year compared to the year before?|The department in St. Albans with the smallest net gain in sales this last year compared to the year before.
Which department in Poughkeepsie has the smallest net gain in sales this last year compared to the year before?|The department in Poughkeepsie with the smallest net gain in sales this last year compared to the year before.
Which department in Endicott has the smallest net gain in sales this last year compared to the year before?|The department in Endicott with the smallest net gain in sales this last year compared to the year before.
Which department in Rutland Plaza has the smallest net gain in sales this last year compared to the year before?|The department in Rutland Plaza with the smallest net gain in sales this last year compared to the year before.
Which department in Hudson has the smallest net gain in sales this last year compared to the year before?|The department in Hudson with the smallest net gain in sales this last year compared to the year before.
Which department in Westgate has the smallest net gain in sales this last year compared to the year before?|The department in Westgate with the smallest net gain in sales this last year compared to the year before.
Which department in Oneonta has the smallest net gain in sales this last year compared to the year before?|The department in Oneonta with the smallest net gain in sales this last year compared to the year before.
Which department in O'Neill Highway has the smallest net gain in sales this last year compared to the year before?|The department in O'Neill Highway with the smallest net gain in sales this last year compared to the year before.
Which department in Brattleboro has the smallest net gain in sales this last year compared to the year before?|The department in Brattleboro with the smallest net gain in sales this last year compared to the year before.
Which department in Morrisville has the smallest net gain in sales this last year compared to the year before?|The department in Morrisville with the smallest net gain in sales this last year compared to the year before.
Which department in Market Bistro has the smallest net gain in sales this last year compared to the year before?|The department in Market Bistro with the smallest net gain in sales this last year compared to the year before.
Which department in Amsterdam has the smallest net gain in sales this last year compared to the year before?|The department in Amsterdam with the smallest net gain in sales this last year compared to the year before.
Which department in Pittsfield has the smallest net gain in sales this last year compared to the year before?|The department in Pittsfield with the smallest net gain in sales this last year compared to the year before.
Which department in St. Johnsbury has the smallest net gain in sales this last year compared to the year before?|The department in St. Johnsbury with the smallest net gain in sales this last year compared to the year before.
Which department in Vails Gate has the smallest net gain in sales this last year compared to the year before?|The department in Vails Gate with the smallest net gain in sales this last year compared to the year before.
Which department in Park Avenue has the smallest net gain in sales this last year compared to the year before?|The department in Park Avenue with the smallest net gain in sales this last year compared to the year before.
Which department in Spencer has the smallest net gain in sales this last year compared to the year before?|The department in Spencer with the smallest net gain in sales this last year compared to the year before.
Which department in Sunderland Road has the smallest net gain in sales this last year compared to the year before?|The department in Sunderland Road with the smallest net gain in sales this last year compared to the year before.
Which department in Gt. Barrington has the smallest net gain in sales this last year compared to the year before?|The department in Gt. Barrington with the smallest net gain in sales this last year compared to the year before.
Which department in Torrington has the smallest net gain in sales this last year compared to the year before?|The department in Torrington with the smallest net gain in sales this last year compared to the year before.
Which department in Granville has the smallest net gain in sales this last year compared to the year before?|The department in Granville with the smallest net gain in sales this last year compared to the year before.
Which department in Route 50 has the smallest net gain in sales this last year compared to the year before?|The department in Route 50 with the smallest net gain in sales this last year compared to the year before.
Which department in Bethlehem has the smallest net gain in sales this last year compared to the year before?|The department in Bethlehem with the smallest net gain in sales this last year compared to the year before.
Which department in Worcester Fair has the smallest net gain in sales this last year compared to the year before?|The department in Worcester Fair with the smallest net gain in sales this last year compared to the year before.
