SK|RESULT_CACHE|RESULT_CACHE_TS
3192|Vertical 9 PRT INSET PUFFER *V9 (Outerwear) is a top selling CHILDRENS product this week in ROCKSPRNG,WY with $123.64 of revenue.|2023-08-30 18:01:13.372650
3193|Under Armour STORM FLC PANT *UA (Sportswear-Fleece) is a top selling CHILDRENS product this week in KNOXVILLE,TN with $218.95 of revenue.|2023-08-30 18:01:14.202468
3194|Under Armour STORM TWST FLC HDY *UA (Sportswear-Fleece) is a top selling CHILDRENS product this week in OLYMPIA,WA with $99.98 of revenue.|2023-08-30 18:01:15.038172
3195|Under Armour FAVORITE FLEECE HOODY (Sportswear-Fleece) is a top selling CHILDRENS product this week in BILOXI,MI with $224.95 of revenue.|2023-08-30 18:01:15.617785
3196|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in PORTLAND,OR with $1190.86 of revenue.|2023-08-30 18:01:17.041127
3197|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in HOUSTON,TX with $852.00 of revenue.|2023-08-30 18:01:18.486896
3198|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in FLAGSTAFF,AZ with $1178.70 of revenue.|2023-08-30 18:01:19.129297
3199|Estee Lauder PERFECTIONIST MAKEUP (Makeup) is a top selling COSMETICS product this week in BATONROUGE,LA with $673.26 of revenue.|2023-08-30 18:01:20.204198
3200|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in JACKSON,MI with $1924.87 of revenue.|2023-08-30 18:01:20.792632
3201|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in COLUMBUS,IN with $1082.18 of revenue.|2023-08-30 18:01:21.384909
3202|Estee Lauder REV SPRM PLUS AAG CREAM 50ML (Treatment) is a top selling COSMETICS product this week in EUGENE,OR with $1019.39 of revenue.|2023-08-30 18:01:21.986577
3203|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in NEWORLEANS,LA with $1374.28 of revenue.|2023-08-30 18:01:22.663589
3204|Estee Lauder PERFECTIONIST MAKEUP (Makeup) is a top selling COSMETICS product this week in BIRMINGHAM,AL with $521.84 of revenue.|2023-08-30 18:01:23.717180
3205|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in SAN DIEGO,CA with $820.20 of revenue.|2023-08-30 18:01:24.316070
3206|Estee Lauder ANR II 1.7oz (Treatment) is a top selling COSMETICS product this week in HERSHEY,PA with $775.80 of revenue.|2023-08-30 18:01:24.899172
3207|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in ELPASO,TX with $997.58 of revenue.|2023-08-30 18:01:25.646606
3208|Estee Lauder PERFECTIONIST MAKEUP (Makeup) is a top selling COSMETICS product this week in LANCASTER,PA with $653.46 of revenue.|2023-08-30 18:01:26.214878
3209|Estee Lauder ANR II 1.7oz (Treatment) is a top selling COSMETICS product this week in MIDDLETOWN,WV with $334.20 of revenue.|2023-08-30 18:01:26.927620
3210|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in SEATTLE,WA with $1354.93 of revenue.|2023-08-30 18:01:27.809041
3211|Estee Lauder RESILIENCE LIF 15 2. (Treatment) is a top selling COSMETICS product this week in PITTSBURGH,PA with $830.00 of revenue.|2023-08-30 18:01:28.469282
3212|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in KOKOMO,IN with $1228.78 of revenue.|2023-08-30 18:01:29.097745
3213|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in PHILADELPHIA,PA with $530.84 of revenue.|2023-08-30 18:01:30.046578
3214|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in YORK,PA with $711.71 of revenue.|2023-08-30 18:01:30.901741
3215|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in HUNTSVILLE,AL with $1180.67 of revenue.|2023-08-30 18:01:31.569910
3216|Estee Lauder PERFECTIONIST MAKEUP (Makeup) is a top selling COSMETICS product this week in DALLAS,TX with $958.76 of revenue.|2023-08-30 18:01:32.390037
3217|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in EUREKA,CA with $1599.37 of revenue.|2023-08-30 18:01:33.207656
3218|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in TACOMA,WA with $840.14 of revenue.|2023-08-30 18:01:34.029115
3219|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in PERU,IL with $562.13 of revenue.|2023-08-30 18:01:34.885454
3220|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in HARTFORD,CT with $1033.34 of revenue.|2023-08-30 18:01:35.663603
3221|Estee Lauder PERFECTIONIST MAKEUP (Makeup) is a top selling COSMETICS product this week in FORTWORTH,TX with $1433.20 of revenue.|2023-08-30 18:01:36.498397
3222|Estee Lauder H16 RN ULT MOISTURE SET (Treatment) is a top selling COSMETICS product this week in BLOOMNGTN,IL with $1875.00 of revenue.|2023-08-30 18:01:37.104549
3223|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in AUSTIN,TX with $795.90 of revenue.|2023-08-30 18:01:37.706278
3224|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in MACON,GA with $1263.97 of revenue.|2023-08-30 18:01:38.278256
3225|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in WACO,TX with $1329.50 of revenue.|2023-08-30 18:01:38.842982
3226|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in BRICK,NJ with $1164.66 of revenue.|2023-08-30 18:01:39.510730
3227|Estee Lauder PERFECTIONIST MAKEUP (Makeup) is a top selling COSMETICS product this week in MANCHESTER ,NH with $615.70 of revenue.|2023-08-30 18:01:40.129640
3228|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in CONCORD,NH with $1850.35 of revenue.|2023-08-30 18:01:40.734135
3229|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in ROCKSPRNG,WY with $380.12 of revenue.|2023-08-30 18:01:41.457681
3230|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in KNOXVILLE,TN with $1321.12 of revenue.|2023-08-30 18:01:42.125425
3231|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in OLYMPIA,WA with $888.22 of revenue.|2023-08-30 18:01:42.709976
3232|Estee Lauder DOUBLE WEAR (Makeup) is a top selling COSMETICS product this week in BILOXI,MI with $1149.96 of revenue.|2023-08-30 18:01:43.446705
3233|Effy Collection DIAMOND .47 CLUSTER PEND 14KWG (Necklaces) is a top selling ACCESSORIES product this week in PORTLAND,OR with $593.00 of revenue.|2023-08-30 18:01:44.109017
3234|Coach PBBL TNLK EDIE DK/FOG (Handbags) is a top selling ACCESSORIES product this week in HOUSTON,TX with $316.00 of revenue.|2023-08-30 18:01:44.984759
3235|The Sak SEQUOIA HOBO (Handbags) is a top selling ACCESSORIES product this week in FLAGSTAFF,AZ with $214.65 of revenue.|2023-08-30 18:01:45.556973
3236|Effy Collection .57 cttw dia bngl (Bracelets) is a top selling ACCESSORIES product this week in BATONROUGE,LA with $915.47 of revenue.|2023-08-30 18:01:46.177472
3237|Dooney & Bourke GINGER POUCHETTE (Handbags) is a top selling ACCESSORIES product this week in JACKSON,MI with $223.99 of revenue.|2023-08-30 18:01:47.368613
3238|Effy Collection D.97CTWPND (Necklaces) is a top selling ACCESSORIES product this week in COLUMBUS,IN with $1518.75 of revenue.|2023-08-30 18:01:48.739265
3239|Effy Collection MIXSEMIRNG (Rings) is a top selling ACCESSORIES product this week in EUGENE,OR with $735.75 of revenue.|2023-08-30 18:01:49.431708
3240|Effy Collection DIAM .17 CROSS PD 14KYRSG (Necklaces) is a top selling ACCESSORIES product this week in NEWORLEANS,LA with $471.82 of revenue.|2023-08-30 18:01:50.067790
3241|Michael Kors MERCER LG CONV TOTE BLK (Handbags) is a top selling ACCESSORIES product this week in BIRMINGHAM,AL with $258.00 of revenue.|2023-08-30 18:01:50.734342
3242|Effy Collection D.30CTWRNG (Rings) is a top selling ACCESSORIES product this week in SAN DIEGO,CA with $863.32 of revenue.|2023-08-30 18:01:51.332431
3243|Effy Collection D.27CTWRING (Rings) is a top selling ACCESSORIES product this week in HERSHEY,PA with $1464.75 of revenue.|2023-08-30 18:01:51.963273
3244|Effy Collection D.29CTW CIT RNG (Rings) is a top selling ACCESSORIES product this week in ELPASO,TX with $961.87 of revenue.|2023-08-30 18:01:52.596300
3245|Effy Collection dia .60 ctw bng (Bracelets) is a top selling ACCESSORIES product this week in LANCASTER,PA with $1847.81 of revenue.|2023-08-30 18:01:53.208874
3246|Effy Collection .80 CT. DIAMOND BAND RG 14KWG (Rings) is a top selling ACCESSORIES product this week in MIDDLETOWN,WV with $1095.02 of revenue.|2023-08-30 18:01:53.790759
3247|Effy Collection 1.28 di rg (Rings) is a top selling ACCESSORIES product this week in SEATTLE,WA with $2220.00 of revenue.|2023-08-30 18:01:54.377057
3248|Effy Collection .40cttw dia rg 14KYG (Rings) is a top selling ACCESSORIES product this week in PITTSBURGH,PA with $1019.25 of revenue.|2023-08-30 18:01:55.011487
3249|Effy Collection D.93CTWRNG (Rings) is a top selling ACCESSORIES product this week in KOKOMO,IN with $1827.56 of revenue.|2023-08-30 18:01:55.710167
3250|Michael Kors EW LUGGAGE SATCHEL (Handbags) is a top selling ACCESSORIES product this week in PHILADELPHIA,PA with $298.00 of revenue.|2023-08-30 18:01:56.657482
3251|Hobo FINLEY BLACK TOTE (Handbags) is a top selling ACCESSORIES product this week in YORK,PA with $556.00 of revenue.|2023-08-30 18:01:57.263544
3252|Effy Collection DIAM 1.06 RD BAG HOOPS 14KWG (Earrings) is a top selling ACCESSORIES product this week in HUNTSVILLE,AL with $927.28 of revenue.|2023-08-30 18:01:57.909884
3253|Michael Kors LG SHLDR TOTE (Handbags) is a top selling ACCESSORIES product this week in DALLAS,TX with $398.00 of revenue.|2023-08-30 18:01:58.552723
3254|Effy Collection D1.0CTWRING (Rings) is a top selling ACCESSORIES product this week in EUREKA,CA with $1079.98 of revenue.|2023-08-30 18:01:59.343560
3255|Effy Collection trunk shw (Miscellaneous) is a top selling ACCESSORIES product this week in TACOMA,WA with $1162.26 of revenue.|2023-08-30 18:02:00.028840
3256|Effy Collection Diam.29 pend SS18K (Necklaces) is a top selling ACCESSORIES product this week in PERU,IL with $540.00 of revenue.|2023-08-30 18:02:00.607199
3257|Effy Collection D.29CTW CIT RNG (Rings) is a top selling ACCESSORIES product this week in HARTFORD,CT with $961.87 of revenue.|2023-08-30 18:02:01.508376
3258|Effy Collection D.50CTWPND (Necklaces) is a top selling ACCESSORIES product this week in FORTWORTH,TX with $719.98 of revenue.|2023-08-30 18:02:02.124207
3259|Effy Collection .75 ctw EFFY promo stud (Earrings) is a top selling ACCESSORIES product this week in BLOOMNGTN,IL with $1012.50 of revenue.|2023-08-30 18:02:03.369868
3260|Effy Collection DIAM 1.06 RD BAG HOOPS 14KWG (Earrings) is a top selling ACCESSORIES product this week in AUSTIN,TX with $927.28 of revenue.|2023-08-30 18:02:04.187141
3261|Michael Kors MERCER MD MESSENGER BLK (Handbags) is a top selling ACCESSORIES product this week in MACON,GA with $416.00 of revenue.|2023-08-30 18:02:04.758532
3262|Effy Collection D.15EMERALDRNG (Rings) is a top selling ACCESSORIES product this week in WACO,TX with $999.00 of revenue.|2023-08-30 18:02:05.365881
3263|Effy Collection DIAMOND STUDS 1.47CT 18KWG (Earrings) is a top selling ACCESSORIES product this week in BRICK,NJ with $2362.50 of revenue.|2023-08-30 18:02:06.025876
3264|Effy Collection D1.06CTWEAR (Earrings) is a top selling ACCESSORIES product this week in MANCHESTER ,NH with $1537.50 of revenue.|2023-08-30 18:02:06.986776
3265|Coach BRNSH COH SWG 27 SV/SADDLE (Handbags) is a top selling ACCESSORIES product this week in CONCORD,NH with $495.00 of revenue.|2023-08-30 18:02:07.574691
3266|Effy Collection OPAL D.08 PEND 14KRSG (Necklaces) is a top selling ACCESSORIES product this week in ROCKSPRNG,WY with $435.37 of revenue.|2023-08-30 18:02:08.332675
3267|Michael Kors DARK CARAMEL ASTOR LG HOBO (Handbags) is a top selling ACCESSORIES product this week in KNOXVILLE,TN with $368.00 of revenue.|2023-08-30 18:02:08.890491
3268|Effy Collection 1.47cttw Dia RG WG (Rings) is a top selling ACCESSORIES product this week in OLYMPIA,WA with $1670.62 of revenue.|2023-08-30 18:02:09.454966
3269|Michael Kors LG SHLDR TOTE (Handbags) is a top selling ACCESSORIES product this week in BILOXI,MI with $398.00 of revenue.|2023-08-30 18:02:10.052586
3270|Bare Traps BT RIVIERA (Boots) is a top selling SHOES product this week in PORTLAND,OR with $374.72 of revenue.|2023-08-30 18:02:10.670652
3271|Ugg CLASSIC SHORT II (Boots) is a top selling SHOES product this week in HOUSTON,TX with $310.00 of revenue.|2023-08-30 18:02:11.499378
3272|Earth Inc EA EVERWOOD (Boots) is a top selling SHOES product this week in FLAGSTAFF,AZ with $456.00 of revenue.|2023-08-30 18:02:12.137890
3273|Clarks FIANNA STILL BLACK (Casual Shoes) is a top selling SHOES product this week in BATONROUGE,LA with $392.86 of revenue.|2023-08-30 18:02:12.786114
3274|Lucky YACHIN BOOTIE (Boots) is a top selling SHOES product this week in JACKSON,MI with $250.20 of revenue.|2023-08-30 18:02:13.488486
3275|Life Stride LS MAKOS (Casual Shoes) is a top selling SHOES product this week in COLUMBUS,IN with $1289.12 of revenue.|2023-08-30 18:02:14.233270
3276|Bandolino BD TESSI LE (Boots) is a top selling SHOES product this week in EUGENE,OR with $207.47 of revenue.|2023-08-30 18:02:14.800888
3277|Life Stride LS DIG (Casual Shoes) is a top selling SHOES product this week in NEWORLEANS,LA with $405.42 of revenue.|2023-08-30 18:02:15.668560
3278|Skechers SKUSATOTEM POLE (Casual Shoes) is a top selling SHOES product this week in BIRMINGHAM,AL with $548.48 of revenue.|2023-08-30 18:02:16.891982
3279|Ugg CLASSIC SHORT II (Boots) is a top selling SHOES product this week in SAN DIEGO,CA with $404.00 of revenue.|2023-08-30 18:02:18.102285
3280|Clarks CHANNING ANN  BLACK (Dress Shoes) is a top selling SHOES product this week in HERSHEY,PA with $384.27 of revenue.|2023-08-30 18:02:18.217097
3281|Fergie FG LUNDRY (Boots) is a top selling SHOES product this week in ELPASO,TX with $411.35 of revenue.|2023-08-30 18:02:18.358057
3282|Anne Klein AKYAGA FB (Casual Shoes) is a top selling SHOES product this week in LANCASTER,PA with $300.00 of revenue.|2023-08-30 18:02:18.468210
3283|Lucky BASEL BOOTIE (Boots) is a top selling SHOES product this week in MIDDLETOWN,WV with $421.12 of revenue.|2023-08-30 18:02:18.570839
3284|Clarks EVERLAY LUNA BLK (Casual Shoes) is a top selling SHOES product this week in SEATTLE,WA with $480.77 of revenue.|2023-08-30 18:02:18.703608
3285|Ugg CLASSIC SHORT II (Boots) is a top selling SHOES product this week in PITTSBURGH,PA with $290.00 of revenue.|2023-08-30 18:02:18.797779
3286|Life Stride LS MAKOS (Casual Shoes) is a top selling SHOES product this week in KOKOMO,IN with $293.80 of revenue.|2023-08-30 18:02:18.923685
3287|Earth Inc EA WANDERLUST (Dress Shoes) is a top selling SHOES product this week in PHILADELPHIA,PA with $449.96 of revenue.|2023-08-30 18:02:19.028894
3288|Bare Traps BT DRENNAN (Boots) is a top selling SHOES product this week in YORK,PA with $286.39 of revenue.|2023-08-30 18:02:19.139889
3289|Earth Origins E.O. DOLLY (Boots) is a top selling SHOES product this week in HUNTSVILLE,AL with $407.45 of revenue.|2023-08-30 18:02:19.252150
3290|Skechers SKUSATOTEM POLE (Casual Shoes) is a top selling SHOES product this week in DALLAS,TX with $556.62 of revenue.|2023-08-30 18:02:19.346708
3291|Ugg CLASSIC SHORT II (Boots) is a top selling SHOES product this week in EUREKA,CA with $640.00 of revenue.|2023-08-30 18:02:19.457474
3292|Clarks BOYLAN DAWN BROWN (Boots) is a top selling SHOES product this week in TACOMA,WA with $440.93 of revenue.|2023-08-30 18:02:19.552778
3293|Anne Klein AK AZI fashion colors (Casual Shoes) is a top selling SHOES product this week in PERU,IL with $182.51 of revenue.|2023-08-30 18:02:19.695793
3294|Ugg BAILEY BTTN TRPLT II (Boots) is a top selling SHOES product this week in HARTFORD,CT with $440.00 of revenue.|2023-08-30 18:02:19.793678
3295|Easy Spirit ES ELIANA (Casual Shoes) is a top selling SHOES product this week in FORTWORTH,TX with $506.76 of revenue.|2023-08-30 18:02:19.896656
3296|Easy Spirit ES KATHLEEN (Casual Shoes) is a top selling SHOES product this week in BLOOMNGTN,IL with $721.67 of revenue.|2023-08-30 18:02:19.997395
3297|Steve Madden MG BOLEROO (Boots) is a top selling SHOES product this week in AUSTIN,TX with $479.08 of revenue.|2023-08-30 18:02:20.156698
3298|Steve Madden MG DALLYY (Casual Shoes) is a top selling SHOES product this week in MACON,GA with $330.79 of revenue.|2023-08-30 18:02:20.341633
3299|Steve Madden SM TROPA2-0 (Boots) is a top selling SHOES product this week in WACO,TX with $825.78 of revenue.|2023-08-30 18:02:20.467700
3300|Bare Traps BT DRENNAN (Boots) is a top selling SHOES product this week in BRICK,NJ with $302.83 of revenue.|2023-08-30 18:02:20.564203
3301|Steve Madden MG BOLEROO (Boots) is a top selling SHOES product this week in MANCHESTER ,NH with $406.73 of revenue.|2023-08-30 18:02:20.673718
3302|Steve Madden MG BOLEROO (Boots) is a top selling SHOES product this week in CONCORD,NH with $426.84 of revenue.|2023-08-30 18:02:20.774848
3303|Michael Kors MK DOLORES BOOTIE (Boots) is a top selling SHOES product this week in ROCKSPRNG,WY with $326.25 of revenue.|2023-08-30 18:02:20.884120
3304|Bare Traps BT SHERA (Boots) is a top selling SHOES product this week in KNOXVILLE,TN with $480.23 of revenue.|2023-08-30 18:02:21.064486
3305|Frye MELISSA BUTTON SHORT-WAPU (Boots) is a top selling SHOES product this week in OLYMPIA,WA with $536.40 of revenue.|2023-08-30 18:02:21.159600
3306|Clarks SILLIAN JETAY (Casual Shoes) is a top selling SHOES product this week in BILOXI,MI with $473.36 of revenue.|2023-08-30 18:02:21.270785
3307|Rachael Ray RR 14 PC SET MARINE BLUE (Cookware) is a top selling HOME product this week in PORTLAND,OR with $229.39 of revenue.|2023-08-30 18:02:21.380471
3308|KitchenAid Pro 5 Plus KV25G0XSL Bowl (Kitchen Electrics) is a top selling HOME product this week in HOUSTON,TX with $474.94 of revenue.|2023-08-30 18:02:21.497336
3309|KitchenAid KSM150PSOB ARTISAN BLACK (Kitchen Electrics) is a top selling HOME product this week in FLAGSTAFF,AZ with $276.80 of revenue.|2023-08-30 18:02:21.600074
3310|Shark NV360 Navigator Lift Away Delu (Floor Care) is a top selling HOME product this week in BATONROUGE,LA with $712.88 of revenue.|2023-08-30 18:02:21.710201
3311|Donna Sharp Paris PatchKG Quilt (Top of Bed) is a top selling HOME product this week in JACKSON,MI with $293.24 of revenue.|2023-08-30 18:02:21.820816
3312|ComforPedic QN 4" GEL FOAM/FIBER TOPPER (Basic Bedding) is a top selling HOME product this week in COLUMBUS,IN with $465.98 of revenue.|2023-08-30 18:02:21.930848
3313|Croscill K GallerRed ComfSet(store) (Top of Bed) is a top selling HOME product this week in EUGENE,OR with $212.49 of revenue.|2023-08-30 18:02:22.026531
3314|KitchenAid KSM150PSSM ARTISAN  SIVER MET (Kitchen Electrics) is a top selling HOME product this week in NEWORLEANS,LA with $224.97 of revenue.|2023-08-30 18:02:22.136244
3315|KitchenAid Pro 5 Plus KV25G0XSL Bowl (Kitchen Electrics) is a top selling HOME product this week in BIRMINGHAM,AL with $702.43 of revenue.|2023-08-30 18:02:22.737553
3316|Samsonite MightLight 2 21" Spnr Grp Wine (Luggage) is a top selling HOME product this week in SAN DIEGO,CA with $265.98 of revenue.|2023-08-30 18:02:22.906840
3317|Keurig NEW ''16 Keurig K250 Turquoise (Kitchen Electrics) is a top selling HOME product this week in HERSHEY,PA with $256.74 of revenue.|2023-08-30 18:02:23.012611
3318|Samsonite MightLight2 25" Spnr Maj. Blue (Luggage) is a top selling HOME product this week in ELPASO,TX with $326.38 of revenue.|2023-08-30 18:02:23.129714
3319|KitchenAid KSM150PSOB ARTISAN BLACK (Kitchen Electrics) is a top selling HOME product this week in LANCASTER,PA with $499.09 of revenue.|2023-08-30 18:02:23.226126
3320|KitchenAid KSM150PSIC ICE BLUE ARTISAN (Kitchen Electrics) is a top selling HOME product this week in MIDDLETOWN,WV with $498.24 of revenue.|2023-08-30 18:02:23.351528
3321|KitchenAid KSM150PSOB ARTISAN BLACK (Kitchen Electrics) is a top selling HOME product this week in SEATTLE,WA with $224.97 of revenue.|2023-08-30 18:02:23.476907
3322|KitchenAid KSM150PSSM ARTISAN  SIVER MET (Kitchen Electrics) is a top selling HOME product this week in PITTSBURGH,PA with $249.97 of revenue.|2023-08-30 18:02:23.587367
3323|Keurig KEU K550 2.0 BREWER (Kitchen Electrics) is a top selling HOME product this week in KOKOMO,IN with $269.06 of revenue.|2023-08-30 18:02:23.681794
3324|KitchenAid KSM150PSSM ARTISAN  SIVER MET (Kitchen Electrics) is a top selling HOME product this week in PHILADELPHIA,PA with $693.47 of revenue.|2023-08-30 18:02:23.839610
3325|KitchenAid KSM150PSSM ARTISAN  SIVER MET (Kitchen Electrics) is a top selling HOME product this week in YORK,PA with $672.41 of revenue.|2023-08-30 18:02:23.949276
3326|KitchenAid KSM150PSSM ARTISAN  SIVER MET (Kitchen Electrics) is a top selling HOME product this week in HUNTSVILLE,AL with $431.94 of revenue.|2023-08-30 18:02:24.060623
3327|Samsonite MightLight2 25" Spnr Black (Luggage) is a top selling HOME product this week in DALLAS,TX with $191.99 of revenue.|2023-08-30 18:02:24.251899
3328|KitchenAid KSM150PSSM ARTISAN  SIVER MET (Kitchen Electrics) is a top selling HOME product this week in EUREKA,CA with $249.97 of revenue.|2023-08-30 18:02:24.362199
3329|Shark NV360 Navigator Lift Away Delu (Floor Care) is a top selling HOME product this week in TACOMA,WA with $149.97 of revenue.|2023-08-30 18:02:24.487875
3330|Swarovski 2016 XMAS ORNAMENT, A.E. (Home Decor) is a top selling HOME product this week in PERU,IL with $361.30 of revenue.|2023-08-30 18:02:24.604163
3331|KitchenAid KSM150PSOB ARTISAN BLACK (Kitchen Electrics) is a top selling HOME product this week in HARTFORD,CT with $297.49 of revenue.|2023-08-30 18:02:24.708732
3332|KitchenAid Pro 5 Plus KV25G0XSL Bowl (Kitchen Electrics) is a top selling HOME product this week in FORTWORTH,TX with $474.94 of revenue.|2023-08-30 18:02:25.266596
3333|Hartmann Herringbone Terra Lrg Journey (Luggage) is a top selling HOME product this week in BLOOMNGTN,IL with $339.99 of revenue.|2023-08-30 18:02:25.361433
3334|Shark NV42 NAVIGATOR DELUXE  CHAMP (Floor Care) is a top selling HOME product this week in AUSTIN,TX with $345.91 of revenue.|2023-08-30 18:02:25.471066
3335|KitchenAid Pro 5 Plus KV25G0XSL Bowl (Kitchen Electrics) is a top selling HOME product this week in MACON,GA with $224.97 of revenue.|2023-08-30 18:02:25.565306
3336|KitchenAid KSM150PSER ARTISAN RED (Kitchen Electrics) is a top selling HOME product this week in WACO,TX with $297.49 of revenue.|2023-08-30 18:02:25.675264
3337|KitchenAid KSM150PSSM ARTISAN  SIVER MET (Kitchen Electrics) is a top selling HOME product this week in BRICK,NJ with $565.60 of revenue.|2023-08-30 18:02:25.785781
3338|Delsey Chatillon Trolley Duffel Black (Luggage) is a top selling HOME product this week in MANCHESTER ,NH with $279.98 of revenue.|2023-08-30 18:02:26.123687
3339|KitchenAid KG25H0XOB 5qt Pro Bowl Lift (Kitchen Electrics) is a top selling HOME product this week in CONCORD,NH with $431.94 of revenue.|2023-08-30 18:02:26.235171
3340|Shark NV42 NAVIGATOR DELUXE  CHAMP (Floor Care) is a top selling HOME product this week in ROCKSPRNG,WY with $384.48 of revenue.|2023-08-30 18:02:26.345282
3341|KitchenAid KSM150PSER ARTISAN RED (Kitchen Electrics) is a top selling HOME product this week in KNOXVILLE,TN with $349.99 of revenue.|2023-08-30 18:02:26.486984
3342|Samsonite MightLight2 25" Spnr Grp Wine (Luggage) is a top selling HOME product this week in OLYMPIA,WA with $326.38 of revenue.|2023-08-30 18:02:26.723456
3343|ComforPedic QN 4" GEL FOAM/FIBER TOPPER (Basic Bedding) is a top selling HOME product this week in BILOXI,MI with $452.39 of revenue.|2023-08-30 18:02:26.866399
3344|The sell-thru for OTHER in PORTLAND,OR is 53.9%.|2023-08-30 18:02:26.986689
3345|The sell-thru for OTHER in HOUSTON,TX is 54.2%.|2023-08-30 18:02:27.109704
3346|The sell-thru for OTHER in FLAGSTAFF,AZ is 50.6%.|2023-08-30 18:02:27.214087
3347|The sell-thru for OTHER in BATONROUGE,LA is 57.9%.|2023-08-30 18:02:27.324779
3348|The sell-thru for OTHER in JACKSON,MI is 54.5%.|2023-08-30 18:02:27.471810
3349|The sell-thru for OTHER in COLUMBUS,IN is 55.5%.|2023-08-30 18:02:27.581436
3350|The sell-thru for OTHER in EUGENE,OR is 50.8%.|2023-08-30 18:02:27.691558
3351|The sell-thru for OTHER in NEWORLEANS,LA is 52. %.|2023-08-30 18:02:27.912125
3352|The sell-thru for OTHER in BIRMINGHAM,AL is 53.9%.|2023-08-30 18:02:28.021865
3353|The sell-thru for OTHER in SAN DIEGO,CA is 58.1%.|2023-08-30 18:02:28.168845
3354|The sell-thru for OTHER in HERSHEY,PA is 57.2%.|2023-08-30 18:02:28.328365
3355|The sell-thru for OTHER in ELPASO,TX is 56.8%.|2023-08-30 18:02:28.438301
3356|The sell-thru for OTHER in LANCASTER,PA is 56.5%.|2023-08-30 18:02:28.595095
3357|The sell-thru for OTHER in MIDDLETOWN,WV is 54.9%.|2023-08-30 18:02:28.721279
3358|The sell-thru for OTHER in SEATTLE,WA is 50.3%.|2023-08-30 18:02:28.862866
3359|The sell-thru for OTHER in PITTSBURGH,PA is 52.3%.|2023-08-30 18:02:29.004077
3360|The sell-thru for OTHER in KOKOMO,IN is 54.9%.|2023-08-30 18:02:29.152406
3361|The sell-thru for OTHER in PHILADELPHIA,PA is 56.9%.|2023-08-30 18:02:29.265021
3362|The sell-thru for OTHER in YORK,PA is 53.6%.|2023-08-30 18:02:29.422257
3363|The sell-thru for OTHER in HUNTSVILLE,AL is 54.9%.|2023-08-30 18:02:29.548186
3364|The sell-thru for OTHER in DALLAS,TX is 54.4%.|2023-08-30 18:02:29.674898
3365|The sell-thru for OTHER in EUREKA,CA is 56.2%.|2023-08-30 18:02:29.802777
3366|The sell-thru for OTHER in TACOMA,WA is 53.4%.|2023-08-30 18:02:29.933620
3367|The sell-thru for OTHER in PERU,IL is 58.8%.|2023-08-30 18:02:30.126815
3368|The sell-thru for OTHER in HARTFORD,CT is 49.3%.|2023-08-30 18:02:30.253980
3369|The sell-thru for OTHER in FORTWORTH,TX is 54.2%.|2023-08-30 18:02:30.559103
3370|The sell-thru for OTHER in BLOOMNGTN,IL is 57.9%.|2023-08-30 18:02:30.755087
3371|The sell-thru for OTHER in AUSTIN,TX is 56.7%.|2023-08-30 18:02:30.958336
3372|The sell-thru for OTHER in MACON,GA is 55.5%.|2023-08-30 18:02:31.096151
3373|The sell-thru for OTHER in WACO,TX is 58.3%.|2023-08-30 18:02:31.367544
3374|The sell-thru for OTHER in BRICK,NJ is 51.1%.|2023-08-30 18:02:31.650884
3375|The sell-thru for OTHER in MANCHESTER ,NH is 53. %.|2023-08-30 18:02:32.140841
3376|The sell-thru for OTHER in CONCORD,NH is 53.9%.|2023-08-30 18:02:32.316035
